Time,Prob0,Results0,Prob1,Results1,Prob2,Results2,Label,Incomplete
50.30585718154907,"[0.00219389 0.00219389 0.00263134 0.00240268 0.00200324 0.00288176
 0.00219389 0.00263134 0.00219389 0.00240268 0.00200324 0.00219389
 0.00240268 0.00200324 0.00240268 0.00167021 0.00200324 0.00240268
 0.00240268 0.00240268 0.00200324]",5,"[0.00219389 0.00219389 0.00263134 0.00240268 0.00200324 0.00288176
 0.00219389 0.00263134 0.00219389 0.00240268 0.00200324 0.00219389
 0.00240268 0.00200324 0.00240268 0.00167021 0.00200324 0.00240268
 0.00240268 0.00240268 0.00200324]",5,"[0.00219389 0.00219389 0.00263134 0.00240268 0.00200324 0.00288176
 0.00219389 0.00263134 0.00219389 0.00240268 0.00200324 0.00219389
 0.00240268 0.00200324 0.00240268 0.00167021 0.00200324 0.00240268
 0.00240268 0.00240268 0.00200324]",5,2,50
49.307007789611816,"[0.00228662 0.00228662 0.00274255 0.00250423 0.00208791 0.00300356
 0.00190648 0.00228662 0.00190648 0.00208791 0.00208791 0.00190648
 0.00250423 0.00208791 0.00250423 0.00174081 0.00208791 0.00250423
 0.00250423 0.00250423 0.00208791]",5,"[0.00228662 0.00228662 0.00274255 0.00250423 0.00208791 0.00300356
 0.00190648 0.00228662 0.00190648 0.00208791 0.00208791 0.00190648
 0.00250423 0.00208791 0.00250423 0.00174081 0.00208791 0.00250423
 0.00250423 0.00250423 0.00208791]",5,"[0.00228662 0.00228662 0.00274255 0.00250423 0.00208791 0.00300356
 0.00190648 0.00228662 0.00190648 0.00208791 0.00208791 0.00190648
 0.00250423 0.00208791 0.00250423 0.00174081 0.00208791 0.00250423
 0.00250423 0.00250423 0.00208791]",5,2,50
49.38884735107422,"[0.00215246 0.00258165 0.00258165 0.00282734 0.00196541 0.00282734
 0.00215246 0.00258165 0.00215246 0.00235731 0.00196541 0.00215246
 0.00235731 0.00196541 0.00235731 0.00163867 0.00196541 0.00235731
 0.00235731 0.00235731 0.00196541]",5,"[0.00215246 0.00258165 0.00258165 0.00282734 0.00196541 0.00282734
 0.00215246 0.00258165 0.00215246 0.00235731 0.00196541 0.00215246
 0.00235731 0.00196541 0.00235731 0.00163867 0.00196541 0.00235731
 0.00235731 0.00235731 0.00196541]",5,"[0.00215246 0.00258165 0.00258165 0.00282734 0.00196541 0.00282734
 0.00215246 0.00258165 0.00215246 0.00235731 0.00196541 0.00215246
 0.00235731 0.00196541 0.00235731 0.00163867 0.00196541 0.00235731
 0.00235731 0.00235731 0.00196541]",3,2,50
57.93043851852417,"[0.00227204 0.00227204 0.00268409 0.00246948 0.00209038 0.00291735
 0.00192324 0.00227204 0.00192324 0.00209038 0.00209038 0.00192324
 0.00291735 0.00176947 0.00209038 0.00149782 0.00246948 0.00291735
 0.00246948 0.00246948 0.00209038]",12,"[0.00227204 0.00227204 0.00268409 0.00246948 0.00209038 0.00291735
 0.00192324 0.00227204 0.00192324 0.00209038 0.00209038 0.00192324
 0.00291735 0.00176947 0.00209038 0.00149782 0.00246948 0.00291735
 0.00246948 0.00246948 0.00209038]",5,"[0.00227204 0.00227204 0.00268409 0.00246948 0.00209038 0.00291735
 0.00192324 0.00227204 0.00192324 0.00209038 0.00209038 0.00192324
 0.00291735 0.00176947 0.00209038 0.00149782 0.00246948 0.00291735
 0.00246948 0.00246948 0.00209038]",12,3,50
58.30230402946472,"[0.00215841 0.00215841 0.00263628 0.00238541 0.00195301 0.00291354
 0.00176716 0.00215841 0.00176716 0.00195301 0.00195301 0.00176716
 0.00355859 0.00159899 0.00238541 0.00130915 0.00291354 0.00355859
 0.00238541 0.00238541 0.00195301]",12,"[0.00215841 0.00215841 0.00263628 0.00238541 0.00195301 0.00291354
 0.00176716 0.00215841 0.00176716 0.00195301 0.00195301 0.00176716
 0.00355859 0.00159899 0.00238541 0.00130915 0.00291354 0.00355859
 0.00238541 0.00238541 0.00195301]",17,"[0.00215841 0.00215841 0.00263628 0.00238541 0.00195301 0.00291354
 0.00176716 0.00215841 0.00176716 0.00195301 0.00195301 0.00176716
 0.00355859 0.00159899 0.00238541 0.00130915 0.00291354 0.00355859
 0.00238541 0.00238541 0.00195301]",12,3,50
57.58097791671753,"[0.00225409 0.00225409 0.00266289 0.00244998 0.00207386 0.0028943
 0.00190805 0.00225409 0.00190805 0.00207386 0.00207386 0.00190805
 0.0028943  0.00175549 0.00244998 0.00148599 0.00244998 0.0028943
 0.00244998 0.00244998 0.00207386]",17,"[0.00225409 0.00225409 0.00266289 0.00244998 0.00207386 0.0028943
 0.00190805 0.00225409 0.00190805 0.00207386 0.00207386 0.00190805
 0.0028943  0.00175549 0.00244998 0.00148599 0.00244998 0.0028943
 0.00244998 0.00244998 0.00207386]",17,"[0.00225409 0.00225409 0.00266289 0.00244998 0.00207386 0.0028943
 0.00190805 0.00225409 0.00190805 0.00207386 0.00207386 0.00190805
 0.0028943  0.00175549 0.00244998 0.00148599 0.00244998 0.0028943
 0.00244998 0.00244998 0.00207386]",17,3,50
58.635040521621704,"[0.00208296 0.00208296 0.00267456 0.0023603  0.00183821 0.00303067
 0.00162222 0.00208296 0.00208296 0.00303067 0.00389145 0.00162222
 0.0023603  0.0014316  0.00183821 0.00111494 0.0023603  0.0023603
 0.0023603  0.0023603  0.00303067]",10,"[0.00208296 0.00208296 0.00267456 0.0023603  0.00183821 0.00303067
 0.00162222 0.00208296 0.00208296 0.00303067 0.00389145 0.00162222
 0.0023603  0.0014316  0.00183821 0.00111494 0.0023603  0.0023603
 0.0023603  0.0023603  0.00303067]",10,"[0.00208296 0.00208296 0.00267456 0.0023603  0.00183821 0.00303067
 0.00162222 0.00208296 0.00208296 0.00303067 0.00389145 0.00162222
 0.0023603  0.0014316  0.00183821 0.00111494 0.0023603  0.0023603
 0.0023603  0.0023603  0.00303067]",10,10,50
49.58825922012329,"[0.00233831 0.00233831 0.00280456 0.00256085 0.00213512 0.00307147
 0.00194958 0.00233831 0.00194958 0.00213512 0.00213512 0.00194958
 0.00256085 0.00178016 0.00213512 0.00148422 0.00213512 0.00256085
 0.00256085 0.00256085 0.00213512]",5,"[0.00233831 0.00233831 0.00280456 0.00256085 0.00213512 0.00307147
 0.00194958 0.00233831 0.00194958 0.00213512 0.00213512 0.00194958
 0.00256085 0.00178016 0.00213512 0.00148422 0.00213512 0.00256085
 0.00256085 0.00256085 0.00213512]",5,"[0.00233831 0.00233831 0.00280456 0.00256085 0.00213512 0.00307147
 0.00194958 0.00233831 0.00194958 0.00213512 0.00213512 0.00194958
 0.00256085 0.00178016 0.00213512 0.00148422 0.00213512 0.00256085
 0.00256085 0.00256085 0.00213512]",5,4,50
49.53859210014343,"[0.00233831 0.00233831 0.00280456 0.00256085 0.00213512 0.00307147
 0.00194958 0.00233831 0.00194958 0.00213512 0.00213512 0.00194958
 0.00256085 0.00178016 0.00213512 0.00148422 0.00213512 0.00256085
 0.00256085 0.00256085 0.00213512]",5,"[0.00233831 0.00233831 0.00280456 0.00256085 0.00213512 0.00307147
 0.00194958 0.00233831 0.00194958 0.00213512 0.00213512 0.00194958
 0.00256085 0.00178016 0.00213512 0.00148422 0.00213512 0.00256085
 0.00256085 0.00256085 0.00213512]",5,"[0.00233831 0.00233831 0.00280456 0.00256085 0.00213512 0.00307147
 0.00194958 0.00233831 0.00194958 0.00213512 0.00213512 0.00194958
 0.00256085 0.00178016 0.00213512 0.00148422 0.00213512 0.00256085
 0.00256085 0.00256085 0.00213512]",5,4,50
49.3757746219635,"[0.00212501 0.00212501 0.00265381 0.00237474 0.00237474 0.00370368
 0.00170158 0.00212501 0.00170158 0.00237474 0.00237474 0.00170158
 0.00296568 0.00190155 0.00190155 0.00152264 0.00237474 0.00296568
 0.00237474 0.00237474 0.00190155]",5,"[0.00212501 0.00212501 0.00265381 0.00237474 0.00237474 0.00370368
 0.00170158 0.00212501 0.00170158 0.00237474 0.00237474 0.00170158
 0.00296568 0.00190155 0.00190155 0.00152264 0.00237474 0.00296568
 0.00237474 0.00237474 0.00190155]",5,"[0.00212501 0.00212501 0.00265381 0.00237474 0.00237474 0.00370368
 0.00170158 0.00212501 0.00170158 0.00237474 0.00237474 0.00170158
 0.00296568 0.00190155 0.00190155 0.00152264 0.00237474 0.00296568
 0.00237474 0.00237474 0.00190155]",5,4,50
58.01675820350647,"[0.00224306 0.00224306 0.00273967 0.00247896 0.00247896 0.00369816
 0.00183646 0.00224306 0.00183646 0.00247896 0.0020296  0.00183646
 0.00247896 0.0016617  0.0020296  0.00136049 0.0020296  0.00247896
 0.00247896 0.00247896 0.00247896]",5,"[0.00224306 0.00224306 0.00273967 0.00247896 0.00247896 0.00369816
 0.00183646 0.00224306 0.00183646 0.00247896 0.0020296  0.00183646
 0.00247896 0.0016617  0.0020296  0.00136049 0.0020296  0.00247896
 0.00247896 0.00247896 0.00247896]",5,"[0.00224306 0.00224306 0.00273967 0.00247896 0.00247896 0.00369816
 0.00183646 0.00224306 0.00183646 0.00247896 0.0020296  0.00183646
 0.00247896 0.0016617  0.0020296  0.00136049 0.0020296  0.00247896
 0.00247896 0.00247896 0.00247896]",5,5,50
57.781808614730835,"[0.00206122 0.00206122 0.00251757 0.00227799 0.00227799 0.00339835
 0.00206122 0.00251757 0.00206122 0.00227799 0.00186507 0.00206122
 0.00227799 0.00227799 0.00278234 0.00186507 0.00186507 0.00227799
 0.00227799 0.00227799 0.00227799]",5,"[0.00206122 0.00206122 0.00251757 0.00227799 0.00227799 0.00339835
 0.00206122 0.00251757 0.00206122 0.00227799 0.00186507 0.00206122
 0.00227799 0.00227799 0.00278234 0.00186507 0.00186507 0.00227799
 0.00227799 0.00227799 0.00227799]",5,"[0.00206122 0.00206122 0.00251757 0.00227799 0.00227799 0.00339835
 0.00206122 0.00251757 0.00206122 0.00227799 0.00186507 0.00206122
 0.00227799 0.00227799 0.00278234 0.00186507 0.00186507 0.00227799
 0.00227799 0.00227799 0.00227799]",5,5,50
57.97781825065613,"[0.00224306 0.00224306 0.00273967 0.00247896 0.00247896 0.00369816
 0.00183646 0.00224306 0.00183646 0.00247896 0.0020296  0.00183646
 0.00247896 0.0016617  0.0020296  0.00136049 0.0020296  0.00247896
 0.00247896 0.00247896 0.00247896]",5,"[0.00224306 0.00224306 0.00273967 0.00247896 0.00247896 0.00369816
 0.00183646 0.00224306 0.00183646 0.00247896 0.0020296  0.00183646
 0.00247896 0.0016617  0.0020296  0.00136049 0.0020296  0.00247896
 0.00247896 0.00247896 0.00247896]",5,"[0.00224306 0.00224306 0.00273967 0.00247896 0.00247896 0.00369816
 0.00183646 0.00224306 0.00183646 0.00247896 0.0020296  0.00183646
 0.00247896 0.0016617  0.0020296  0.00136049 0.0020296  0.00247896
 0.00247896 0.00247896 0.00247896]",5,5,50
56.93309450149536,"[0.00212416 0.00212416 0.00259444 0.00234755 0.00234755 0.00350212
 0.00173911 0.00212416 0.00173911 0.00234755 0.00234755 0.00173911
 0.0028673  0.00192202 0.00234755 0.00157362 0.00234755 0.0028673
 0.00234755 0.00234755 0.00192202]",5,"[0.00212416 0.00212416 0.00259444 0.00234755 0.00234755 0.00350212
 0.00173911 0.00212416 0.00173911 0.00234755 0.00234755 0.00173911
 0.0028673  0.00192202 0.00234755 0.00157362 0.00234755 0.0028673
 0.00234755 0.00234755 0.00192202]",5,"[0.00212416 0.00212416 0.00259444 0.00234755 0.00234755 0.00350212
 0.00173911 0.00212416 0.00173911 0.00234755 0.00234755 0.00173911
 0.0028673  0.00192202 0.00234755 0.00157362 0.00234755 0.0028673
 0.00234755 0.00234755 0.00192202]",5,6,50
57.20215177536011,"[0.00214331 0.00214331 0.00261784 0.00236872 0.00236872 0.0035337
 0.0017548  0.00214331 0.0017548  0.00236872 0.00236872 0.0017548
 0.00289315 0.00193935 0.00193935 0.00158781 0.00236872 0.00289315
 0.00236872 0.00236872 0.00193935]",5,"[0.00214331 0.00214331 0.00261784 0.00236872 0.00236872 0.0035337
 0.0017548  0.00214331 0.0017548  0.00236872 0.00236872 0.0017548
 0.00289315 0.00193935 0.00193935 0.00158781 0.00236872 0.00289315
 0.00236872 0.00236872 0.00193935]",5,"[0.00214331 0.00214331 0.00261784 0.00236872 0.00236872 0.0035337
 0.0017548  0.00214331 0.0017548  0.00236872 0.00236872 0.0017548
 0.00289315 0.00193935 0.00193935 0.00158781 0.00236872 0.00289315
 0.00236872 0.00236872 0.00193935]",5,6,50
57.92416048049927,"[0.00224306 0.00224306 0.00273967 0.00247896 0.00247896 0.00369816
 0.00183646 0.00224306 0.00183646 0.00247896 0.0020296  0.00183646
 0.00247896 0.0016617  0.0020296  0.00136049 0.0020296  0.00247896
 0.00247896 0.00247896 0.00247896]",5,"[0.00224306 0.00224306 0.00273967 0.00247896 0.00247896 0.00369816
 0.00183646 0.00224306 0.00183646 0.00247896 0.0020296  0.00183646
 0.00247896 0.0016617  0.0020296  0.00136049 0.0020296  0.00247896
 0.00247896 0.00247896 0.00247896]",5,"[0.00224306 0.00224306 0.00273967 0.00247896 0.00247896 0.00369816
 0.00183646 0.00224306 0.00183646 0.00247896 0.0020296  0.00183646
 0.00247896 0.0016617  0.0020296  0.00136049 0.0020296  0.00247896
 0.00247896 0.00247896 0.00247896]",5,5,50
78.38263440132141,"[0.00202016 0.00202016 0.00235614 0.00218169 0.00218169 0.00296771
 0.00235614 0.00235614 0.00202016 0.00254453 0.00218169 0.00202016
 0.00254453 0.00254453 0.00218169 0.00218169 0.00218169 0.00254453
 0.00218169 0.00218169 0.00187059]",5,"[0.00202016 0.00202016 0.00235614 0.00218169 0.00218169 0.00296771
 0.00235614 0.00235614 0.00202016 0.00254453 0.00218169 0.00202016
 0.00254453 0.00254453 0.00218169 0.00218169 0.00218169 0.00254453
 0.00218169 0.00218169 0.00187059]",5,"[0.00202016 0.00202016 0.00235614 0.00218169 0.00218169 0.00296771
 0.00235614 0.00235614 0.00202016 0.00254453 0.00218169 0.00202016
 0.00254453 0.00254453 0.00218169 0.00218169 0.00218169 0.00254453
 0.00218169 0.00218169 0.00187059]",5,7,50
57.99450373649597,"[0.00210331 0.00210331 0.0027007  0.00238336 0.00185617 0.00306028
 0.00163806 0.00210331 0.00163806 0.00306028 0.00392947 0.00163806
 0.00238336 0.00144559 0.00185617 0.00112583 0.00238336 0.00306028
 0.00238336 0.00238336 0.00238336]",10,"[0.00210331 0.00210331 0.0027007  0.00238336 0.00185617 0.00306028
 0.00163806 0.00210331 0.00163806 0.00306028 0.00392947 0.00163806
 0.00238336 0.00144559 0.00185617 0.00112583 0.00238336 0.00306028
 0.00238336 0.00238336 0.00238336]",10,"[0.00210331 0.00210331 0.0027007  0.00238336 0.00185617 0.00306028
 0.00163806 0.00210331 0.00163806 0.00306028 0.00392947 0.00163806
 0.00238336 0.00144559 0.00185617 0.00112583 0.00238336 0.00306028
 0.00238336 0.00238336 0.00238336]",10,10,50
58.12101078033447,"[0.00214331 0.00214331 0.00261784 0.00236872 0.00236872 0.0035337
 0.0017548  0.00214331 0.0017548  0.00236872 0.00236872 0.0017548
 0.00289315 0.00193935 0.00193935 0.00158781 0.00236872 0.00289315
 0.00236872 0.00236872 0.00193935]",5,"[0.00214331 0.00214331 0.00261784 0.00236872 0.00236872 0.0035337
 0.0017548  0.00214331 0.0017548  0.00236872 0.00236872 0.0017548
 0.00289315 0.00193935 0.00193935 0.00158781 0.00236872 0.00289315
 0.00236872 0.00236872 0.00193935]",5,"[0.00214331 0.00214331 0.00261784 0.00236872 0.00236872 0.0035337
 0.0017548  0.00214331 0.0017548  0.00236872 0.00236872 0.0017548
 0.00289315 0.00193935 0.00193935 0.00158781 0.00236872 0.00289315
 0.00236872 0.00236872 0.00193935]",5,9,50
57.44749999046326,"[0.00258454 0.00258454 0.00258454 0.00280914 0.00201284 0.00280914
 0.00218777 0.00218777 0.00185191 0.00201284 0.00201284 0.00185191
 0.00280914 0.00201284 0.00201284 0.00170384 0.00201284 0.00237789
 0.00280914 0.00237789 0.00201284]",18,"[0.00258454 0.00258454 0.00258454 0.00280914 0.00201284 0.00280914
 0.00218777 0.00218777 0.00185191 0.00201284 0.00201284 0.00185191
 0.00280914 0.00201284 0.00201284 0.00170384 0.00201284 0.00237789
 0.00280914 0.00237789 0.00201284]",12,"[0.00258454 0.00258454 0.00258454 0.00280914 0.00201284 0.00280914
 0.00218777 0.00218777 0.00185191 0.00201284 0.00201284 0.00185191
 0.00280914 0.00201284 0.00201284 0.00170384 0.00201284 0.00237789
 0.00280914 0.00237789 0.00201284]",5,8,50
57.33412528038025,"[0.00258454 0.00258454 0.00258454 0.00280914 0.00201284 0.00280914
 0.00218777 0.00218777 0.00185191 0.00201284 0.00201284 0.00185191
 0.00280914 0.00201284 0.00201284 0.00170384 0.00201284 0.00237789
 0.00280914 0.00237789 0.00201284]",12,"[0.00258454 0.00258454 0.00258454 0.00280914 0.00201284 0.00280914
 0.00218777 0.00218777 0.00185191 0.00201284 0.00201284 0.00185191
 0.00280914 0.00201284 0.00201284 0.00170384 0.00201284 0.00237789
 0.00280914 0.00237789 0.00201284]",5,"[0.00258454 0.00258454 0.00258454 0.00280914 0.00201284 0.00280914
 0.00218777 0.00218777 0.00185191 0.00201284 0.00201284 0.00185191
 0.00280914 0.00201284 0.00201284 0.00170384 0.00201284 0.00237789
 0.00280914 0.00237789 0.00201284]",12,8,50
57.34893250465393,"[0.00233453 0.00233453 0.00275792 0.00253741 0.00214788 0.0029976
 0.00197614 0.00233453 0.00197614 0.00214788 0.00214788 0.00197614
 0.00253741 0.00181814 0.00214788 0.00153903 0.00214788 0.00253741
 0.00253741 0.00253741 0.00214788]",5,"[0.00233453 0.00233453 0.00275792 0.00253741 0.00214788 0.0029976
 0.00197614 0.00233453 0.00197614 0.00214788 0.00214788 0.00197614
 0.00253741 0.00181814 0.00214788 0.00153903 0.00214788 0.00253741
 0.00253741 0.00253741 0.00214788]",5,"[0.00233453 0.00233453 0.00275792 0.00253741 0.00214788 0.0029976
 0.00197614 0.00233453 0.00197614 0.00214788 0.00214788 0.00197614
 0.00253741 0.00181814 0.00214788 0.00153903 0.00214788 0.00253741
 0.00253741 0.00253741 0.00214788]",5,8,50
57.44961595535278,"[0.00231219 0.00231219 0.00273153 0.00251313 0.00212732 0.0029689
 0.00195723 0.00231219 0.00195723 0.00212732 0.00212732 0.00195723
 0.0029689  0.00180074 0.00212732 0.00152429 0.00212732 0.00251313
 0.00251313 0.00251313 0.00212732]",5,"[0.00231219 0.00231219 0.00273153 0.00251313 0.00212732 0.0029689
 0.00195723 0.00231219 0.00195723 0.00212732 0.00212732 0.00195723
 0.0029689  0.00180074 0.00212732 0.00152429 0.00212732 0.00251313
 0.00251313 0.00251313 0.00212732]",5,"[0.00231219 0.00231219 0.00273153 0.00251313 0.00212732 0.0029689
 0.00195723 0.00231219 0.00195723 0.00212732 0.00212732 0.00195723
 0.0029689  0.00180074 0.00212732 0.00152429 0.00212732 0.00251313
 0.00251313 0.00251313 0.00212732]",12,8,50
60.3380241394043,"[0.00214331 0.00214331 0.00261784 0.00236872 0.00236872 0.0035337
 0.0017548  0.00214331 0.0017548  0.00236872 0.00236872 0.0017548
 0.00289315 0.00193935 0.00193935 0.00158781 0.00236872 0.00289315
 0.00236872 0.00236872 0.00193935]",5,"[0.00214331 0.00214331 0.00261784 0.00236872 0.00236872 0.0035337
 0.0017548  0.00214331 0.0017548  0.00236872 0.00236872 0.0017548
 0.00289315 0.00193935 0.00193935 0.00158781 0.00236872 0.00289315
 0.00236872 0.00236872 0.00193935]",5,"[0.00214331 0.00214331 0.00261784 0.00236872 0.00236872 0.0035337
 0.0017548  0.00214331 0.0017548  0.00236872 0.00236872 0.0017548
 0.00289315 0.00193935 0.00193935 0.00158781 0.00236872 0.00289315
 0.00236872 0.00236872 0.00193935]",5,9,50
58.091408491134644,"[0.00214331 0.00214331 0.00261784 0.00236872 0.00236872 0.0035337
 0.0017548  0.00214331 0.0017548  0.00236872 0.00236872 0.0017548
 0.00289315 0.00193935 0.00193935 0.00158781 0.00236872 0.00289315
 0.00236872 0.00236872 0.00193935]",5,"[0.00214331 0.00214331 0.00261784 0.00236872 0.00236872 0.0035337
 0.0017548  0.00214331 0.0017548  0.00236872 0.00236872 0.0017548
 0.00289315 0.00193935 0.00193935 0.00158781 0.00236872 0.00289315
 0.00236872 0.00236872 0.00193935]",5,"[0.00214331 0.00214331 0.00261784 0.00236872 0.00236872 0.0035337
 0.0017548  0.00214331 0.0017548  0.00236872 0.00236872 0.0017548
 0.00289315 0.00193935 0.00193935 0.00158781 0.00236872 0.00289315
 0.00236872 0.00236872 0.00193935]",5,9,50
57.31098937988281,"[0.00214331 0.00214331 0.00261784 0.00236872 0.00236872 0.0035337
 0.0017548  0.00214331 0.0017548  0.00236872 0.00236872 0.0017548
 0.00289315 0.00193935 0.00193935 0.00158781 0.00236872 0.00289315
 0.00236872 0.00236872 0.00193935]",5,"[0.00214331 0.00214331 0.00261784 0.00236872 0.00236872 0.0035337
 0.0017548  0.00214331 0.0017548  0.00236872 0.00236872 0.0017548
 0.00289315 0.00193935 0.00193935 0.00158781 0.00236872 0.00289315
 0.00236872 0.00236872 0.00193935]",5,"[0.00214331 0.00214331 0.00261784 0.00236872 0.00236872 0.0035337
 0.0017548  0.00214331 0.0017548  0.00236872 0.00236872 0.0017548
 0.00289315 0.00193935 0.00193935 0.00158781 0.00236872 0.00289315
 0.00236872 0.00236872 0.00193935]",5,9,50
67.57309341430664,"[0.00200318 0.00298838 0.00244669 0.00221386 0.00181256 0.002704
 0.00244669 0.00298838 0.00244669 0.00181256 0.00181256 0.00298838
 0.00221386 0.001484   0.00221386 0.001484   0.00221386 0.00221386
 0.002704   0.00221386 0.00221386]",1,"[0.00200318 0.00298838 0.00244669 0.00221386 0.00181256 0.002704
 0.00244669 0.00298838 0.00244669 0.00181256 0.00181256 0.00298838
 0.00221386 0.001484   0.00221386 0.001484   0.00221386 0.00221386
 0.002704   0.00221386 0.00221386]",11,"[0.00200318 0.00298838 0.00244669 0.00221386 0.00181256 0.002704
 0.00244669 0.00298838 0.00244669 0.00181256 0.00181256 0.00298838
 0.00221386 0.001484   0.00221386 0.001484   0.00221386 0.00221386
 0.002704   0.00221386 0.00221386]",7,11,50
57.92985224723816,"[0.00190061 0.00244042 0.00244042 0.00215367 0.00215367 0.00355077
 0.0014802  0.00244042 0.00190061 0.00276535 0.00355077 0.00190061
 0.00276535 0.00167728 0.00167728 0.00130627 0.00215367 0.00276535
 0.00167728 0.00276535 0.00215367]",5,"[0.00190061 0.00244042 0.00244042 0.00215367 0.00215367 0.00355077
 0.0014802  0.00244042 0.00190061 0.00276535 0.00355077 0.00190061
 0.00276535 0.00167728 0.00167728 0.00130627 0.00215367 0.00276535
 0.00167728 0.00276535 0.00215367]",5,"[0.00190061 0.00244042 0.00244042 0.00215367 0.00215367 0.00355077
 0.0014802  0.00244042 0.00190061 0.00276535 0.00355077 0.00190061
 0.00276535 0.00167728 0.00167728 0.00130627 0.00215367 0.00276535
 0.00167728 0.00276535 0.00215367]",10,10,50
67.55470132827759,"[0.00226126 0.00226126 0.00282397 0.002527   0.00202347 0.002527
 0.00282397 0.00282397 0.00226126 0.00162027 0.00162027 0.00282397
 0.00162027 0.00202347 0.00202347 0.00129741 0.00202347 0.002527
 0.00315583 0.002527   0.00202347]",18,"[0.00226126 0.00226126 0.00282397 0.002527   0.00202347 0.002527
 0.00282397 0.00282397 0.00226126 0.00162027 0.00162027 0.00282397
 0.00162027 0.00202347 0.00202347 0.00129741 0.00202347 0.002527
 0.00315583 0.002527   0.00202347]",18,"[0.00226126 0.00226126 0.00282397 0.002527   0.00202347 0.002527
 0.00282397 0.00282397 0.00226126 0.00162027 0.00162027 0.00282397
 0.00162027 0.00202347 0.00202347 0.00129741 0.00202347 0.002527
 0.00315583 0.002527   0.00202347]",18,11,50
68.06899499893188,"[0.00171065 0.00282036 0.00219651 0.00193841 0.00150964 0.00319588
 0.00282036 0.0036214  0.00282036 0.00150964 0.00193841 0.00219651
 0.00193841 0.00150964 0.00248896 0.00150964 0.00248896 0.00248896
 0.00248896 0.00193841 0.00248896]",7,"[0.00171065 0.00282036 0.00219651 0.00193841 0.00150964 0.00319588
 0.00282036 0.0036214  0.00282036 0.00150964 0.00193841 0.00219651
 0.00193841 0.00150964 0.00248896 0.00150964 0.00248896 0.00248896
 0.00248896 0.00193841 0.00248896]",7,"[0.00171065 0.00282036 0.00219651 0.00193841 0.00150964 0.00319588
 0.00282036 0.0036214  0.00282036 0.00150964 0.00193841 0.00219651
 0.00193841 0.00150964 0.00248896 0.00150964 0.00248896 0.00248896
 0.00248896 0.00193841 0.00248896]",7,11,50
67.59499669075012,"[0.00200318 0.00298838 0.00244669 0.00221386 0.00181256 0.002704
 0.00244669 0.00298838 0.00244669 0.00181256 0.00181256 0.00298838
 0.00221386 0.001484   0.00221386 0.001484   0.00221386 0.00221386
 0.002704   0.00221386 0.00221386]",1,"[0.00200318 0.00298838 0.00244669 0.00221386 0.00181256 0.002704
 0.00244669 0.00298838 0.00244669 0.00181256 0.00181256 0.00298838
 0.00221386 0.001484   0.00221386 0.001484   0.00221386 0.00221386
 0.002704   0.00221386 0.00221386]",7,"[0.00200318 0.00298838 0.00244669 0.00221386 0.00181256 0.002704
 0.00244669 0.00298838 0.00244669 0.00181256 0.00181256 0.00298838
 0.00221386 0.001484   0.00221386 0.001484   0.00221386 0.00221386
 0.002704   0.00221386 0.00221386]",11,11,50
50.50753927230835,"[0.00234199 0.00234199 0.00234199 0.00270163 0.00203022 0.00359508
 0.00175996 0.00175996 0.00132257 0.00203022 0.00203022 0.00132257
 0.004784   0.00152567 0.00203022 0.00114651 0.00270163 0.00359508
 0.00270163 0.00203022 0.00152567]",12,"[0.00234199 0.00234199 0.00234199 0.00270163 0.00203022 0.00359508
 0.00175996 0.00175996 0.00132257 0.00203022 0.00203022 0.00132257
 0.004784   0.00152567 0.00203022 0.00114651 0.00270163 0.00359508
 0.00270163 0.00203022 0.00152567]",12,"[0.00234199 0.00234199 0.00234199 0.00270163 0.00203022 0.00359508
 0.00175996 0.00175996 0.00132257 0.00203022 0.00203022 0.00132257
 0.004784   0.00152567 0.00203022 0.00114651 0.00270163 0.00359508
 0.00270163 0.00203022 0.00152567]",12,12,50
50.24172401428223,"[0.00234199 0.00234199 0.00234199 0.00270163 0.00203022 0.00359508
 0.00175996 0.00175996 0.00132257 0.00203022 0.00203022 0.00132257
 0.004784   0.00152567 0.00203022 0.00114651 0.00270163 0.00359508
 0.00270163 0.00203022 0.00152567]",12,"[0.00234199 0.00234199 0.00234199 0.00270163 0.00203022 0.00359508
 0.00175996 0.00175996 0.00132257 0.00203022 0.00203022 0.00132257
 0.004784   0.00152567 0.00203022 0.00114651 0.00270163 0.00359508
 0.00270163 0.00203022 0.00152567]",12,"[0.00234199 0.00234199 0.00234199 0.00270163 0.00203022 0.00359508
 0.00175996 0.00175996 0.00132257 0.00203022 0.00203022 0.00132257
 0.004784   0.00152567 0.00203022 0.00114651 0.00270163 0.00359508
 0.00270163 0.00203022 0.00152567]",12,12,50
