Model,Incomplete,Step,Time,Prob0,Results0,Prob1,Results1,Prob2,Results2,Label
goal8_sas_plan.17,0.5,5,0.07994508743286133,"[0.00191126 0.00469445 0.00873113 0.00632816 0.00314893 0.04935487
 0.00155628 0.02511037 0.0081586 ]",goal7,"[0.00191126 0.00469445 0.00873113 0.00632816 0.00314893 0.04935487
 0.00155628 0.02511037 0.0081586 ]",goal5,"[0.         0.         0.         0.         0.         0.18506494
 0.         0.         0.        ]",goal5,goal8
goal8_sas_plan.18,0.5,5,0.06395530700683594,"[0.00081993 0.00176254 0.00427993 0.00528763 0.00300642 0.05755223
 0.00076286 0.00283965 0.08031971]",goal8,"[0.00081993 0.00176254 0.00427993 0.00528763 0.00300642 0.05755223
 0.00076286 0.00283965 0.08031971]",goal8,"[0.         0.         0.         0.         0.         0.07725212
 0.         0.         0.10781282]",goal8,goal8
goal8_sas_plan.19,0.5,5,0.07994651794433594,"[0.00072628 0.00156122 0.00194644 0.00123465 0.00070199 0.05097833
 0.00256337 0.00489901 0.0711452 ]",goal8,"[0.00072628 0.00156122 0.00194644 0.00123465 0.00070199 0.05097833
 0.00256337 0.00489901 0.0711452 ]",goal8,"[0.         0.         0.         0.         0.         0.04881442
 0.         0.         0.13625051]",goal8,goal8
goal8_sas_plan.2,0.5,5,0.07195091247558594,"[2.36226232e-06 2.60734392e-06 4.40050460e-07 1.43322821e-07
 1.58706723e-07 1.51285200e-07 2.33610386e-04 9.24345606e-02
 2.24414920e-05]",goal7,"[2.36226232e-06 2.60734392e-06 4.40050460e-07 1.43322821e-07
 1.58706723e-07 1.51285200e-07 2.33610386e-04 9.24345606e-02
 2.24414920e-05]",goal7,"[0.         0.         0.         0.         0.         0.
 0.         0.09415584 0.        ]",goal7,goal8
goal8_sas_plan.20,0.5,5,0.0746009349822998,"[0.00082659 0.00177685 0.00221527 0.00140518 0.00079895 0.05801931
 0.00149788 0.0028627  0.08097158]",goal8,"[0.00082659 0.00177685 0.00221527 0.00140518 0.00079895 0.05801931
 0.00149788 0.0028627  0.08097158]",goal8,"[0.         0.         0.         0.         0.         0.04881442
 0.         0.         0.13625051]",goal8,goal8
goal8_sas_plan.21,0.5,5,0.06395721435546875,"[0.00224849 0.00552274 0.01027166 0.0074447  0.00370453 0.0078583
 0.0040746  0.01980199 0.01431858]",goal6,"[0.00224849 0.00552274 0.01027166 0.0074447  0.00370453 0.0078583
 0.0040746  0.01980199 0.01431858]",goal7,"[0.00224849 0.00552274 0.01027166 0.0074447  0.00370453 0.0078583
 0.0040746  0.01980199 0.01431858]",goal7,goal8
goal8_sas_plan.22,0.5,5,0.06395602226257324,"[2.25163352e-06 2.48523753e-06 3.09866179e-06 1.00922278e-06
 1.11755015e-06 3.17304766e-03 4.07997501e-06 8.81056915e-02
 8.62437539e-03]",goal7,"[2.25163352e-06 2.48523753e-06 3.09866179e-06 1.00922278e-06
 1.11755015e-06 3.17304766e-03 4.07997501e-06 8.81056915e-02
 8.62437539e-03]",goal7,"[0.         0.         0.         0.         0.         0.00166742
 0.         0.09100172 0.00453207]",goal7,goal8
goal8_sas_plan.23,0.5,5,0.08794045448303223,"[2.40492232e-06 2.65442984e-06 3.30961536e-06 1.07792958e-06
 1.19363177e-06 1.13781456e-06 4.35773534e-06 9.41038326e-02
 4.18620441e-07]",goal7,"[2.40492232e-06 2.65442984e-06 3.30961536e-06 1.07792958e-06
 1.19363177e-06 1.13781456e-06 4.35773534e-06 9.41038326e-02
 4.18620441e-07]",goal7,"[0.         0.         0.         0.         0.         0.
 0.         0.09415584 0.        ]",goal7,goal8
goal8_sas_plan.24,0.5,5,0.06395888328552246,"[0.00186151 0.00434927 0.00696242 0.00480014 0.00251104 0.00506681
 0.00262716 0.00700715 0.0792528 ]",goal8,"[0.00186151 0.00434927 0.00696242 0.00480014 0.00251104 0.00506681
 0.00262716 0.00700715 0.0792528 ]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.18506494]",goal8,goal8
goal8_sas_plan.25,0.5,5,0.09593534469604492,"[0.         0.         0.         0.         0.         0.
 0.         0.09415584 0.        ]",goal7,"[0.         0.         0.         0.         0.         0.
 0.         0.09415584 0.        ]",goal7,"[0.         0.         0.         0.         0.         0.
 0.         0.09415584 0.        ]",goal7,goal8
goal8_sas_plan.26,0.5,5,0.07195091247558594,"[0.00226936 0.00609214 0.0184745  0.02282442 0.00832098 0.02409245
 0.0016907  0.00981511 0.01382321]",goal3,"[0.00226936 0.00609214 0.0184745  0.02282442 0.00832098 0.02409245
 0.0016907  0.00981511 0.01382321]",goal5,"[0.00226936 0.00609214 0.0184745  0.02282442 0.00832098 0.02409245
 0.0016907  0.00981511 0.01382321]",goal5,goal8
goal8_sas_plan.27,0.5,5,0.05596160888671875,"[2.39987348e-06 2.64885719e-06 4.47056798e-07 1.45604760e-07
 1.61233599e-07 1.53693913e-07 3.21255268e-05 9.39062731e-02
 4.17741599e-07]",goal7,"[2.39987348e-06 2.64885719e-06 4.47056798e-07 1.45604760e-07
 1.61233599e-07 1.53693913e-07 3.21255268e-05 9.39062731e-02
 4.17741599e-07]",goal7,"[0.         0.         0.         0.         0.         0.
 0.         0.09415584 0.        ]",goal7,goal8
goal8_sas_plan.28,0.5,5,0.07994747161865234,"[0.00151052 0.0035292  0.00564963 0.00389505 0.00203757 0.0643094
 0.0021318  0.00568593 0.03900611]",goal5,"[0.00151052 0.0035292  0.00564963 0.00389505 0.00203757 0.0643094
 0.0021318  0.00568593 0.03900611]",goal5,"[0.         0.         0.         0.         0.         0.18506494
 0.         0.         0.        ]",goal5,goal8
goal8_sas_plan.29,0.5,5,0.2238473892211914,"[0.00204684 0.00502746 0.0093505  0.00677706 0.00337231 0.052856
 0.00248637 0.01208339 0.01303449]",goal5,"[0.00204684 0.00502746 0.0093505  0.00677706 0.00337231 0.052856
 0.00248637 0.01208339 0.01303449]",goal5,"[0.         0.         0.         0.         0.         0.18506494
 0.         0.         0.        ]",goal5,goal8
goal8_sas_plan.3,0.5,5,0.039974212646484375,"[0.00204724 0.00502844 0.01395191 0.01508533 0.00750656 0.05286629
 0.001667   0.00810138 0.00873905]",goal5,"[0.00204724 0.00502844 0.01395191 0.01508533 0.00750656 0.05286629
 0.001667   0.00810138 0.00873905]",goal5,"[0.         0.         0.         0.         0.         0.18506494
 0.         0.         0.        ]",goal5,goal8
goal8_sas_plan.30,0.5,5,0.07994580268859863,"[0.00138436 0.00323445 0.00853664 0.01599792 0.02274819 0.04590164
 0.00118503 0.00521106 0.00483827]",goal4,"[0.00138436 0.00323445 0.00853664 0.01599792 0.02274819 0.04590164
 0.00118503 0.00521106 0.00483827]",goal5,"[0.         0.         0.         0.         0.06492342 0.01685424
 0.         0.         0.        ]",goal4,goal8
goal8_sas_plan.31,0.5,5,0.05596208572387695,"[0.002416   0.00593418 0.01103689 0.00799933 0.00398052 0.00844374
 0.00437816 0.01426267 0.01538531]",goal6,"[0.002416   0.00593418 0.01103689 0.00799933 0.00398052 0.00844374
 0.00437816 0.01426267 0.01538531]",goal8,"[0.002416   0.00593418 0.01103689 0.00799933 0.00398052 0.00844374
 0.00437816 0.01426267 0.01538531]",goal8,goal8
goal8_sas_plan.32,0.5,5,0.08793997764587402,"[0.00264058 0.00686721 0.01516051 0.0116342  0.00546773 0.01228055
 0.00270229 0.01106383 0.02508555]",goal6,"[0.00264058 0.00686721 0.01516051 0.0116342  0.00546773 0.01228055
 0.00270229 0.01106383 0.02508555]",goal8,"[0.00264058 0.00686721 0.01516051 0.0116342  0.00546773 0.01228055
 0.00270229 0.01106383 0.02508555]",goal8,goal8
goal8_sas_plan.33,0.5,5,0.06395649909973145,"[0.00149197 0.00348588 0.00558029 0.00384724 0.00201256 0.06352001
 0.00347156 0.00925932 0.01417376]",goal5,"[0.00149197 0.00348588 0.00558029 0.00384724 0.00201256 0.06352001
 0.00347156 0.00925932 0.01417376]",goal5,"[0.         0.         0.         0.         0.         0.18506494
 0.         0.         0.        ]",goal5,goal8
goal8_sas_plan.34,0.5,5,0.07994699478149414,"[0.00204724 0.00502844 0.01395191 0.01508533 0.00750656 0.05286629
 0.001667   0.00810138 0.00873905]",goal5,"[0.00204724 0.00502844 0.01395191 0.01508533 0.00750656 0.05286629
 0.001667   0.00810138 0.00873905]",goal5,"[0.         0.         0.         0.         0.         0.18506494
 0.         0.         0.        ]",goal5,goal8
goal8_sas_plan.35,0.5,5,0.08794021606445312,"[2.11799611e-06 2.33773542e-06 2.91475214e-06 7.01320626e-06
 7.76598575e-06 7.40282883e-06 3.83782314e-06 8.28765030e-02
 2.20498765e-02]",goal7,"[2.11799611e-06 2.33773542e-06 2.91475214e-06 7.01320626e-06
 7.76598575e-06 7.40282883e-06 3.83782314e-06 8.28765030e-02
 2.20498765e-02]",goal7,"[0.         0.         0.         0.         0.         0.
 0.         0.08808926 0.01192397]",goal7,goal8
goal8_sas_plan.36,0.5,5,0.07994699478149414,"[0.00264663 0.00887297 0.01725259 0.01366671 0.00622225 0.01442597
 0.00197177 0.01144684 0.02013299]",goal1,"[0.00264663 0.00887297 0.01725259 0.01366671 0.00622225 0.01442597
 0.00197177 0.01144684 0.02013299]",goal8,"[0.00264663 0.00887297 0.01725259 0.01366671 0.00622225 0.01442597
 0.00197177 0.01144684 0.02013299]",goal8,goal8
goal8_sas_plan.37,0.5,5,0.047968387603759766,"[0.00122498 0.00263323 0.0063942  0.00405593 0.00230611 0.00428126
 0.00113972 0.00424243 0.11999725]",goal8,"[0.00122498 0.00263323 0.0063942  0.00405593 0.00230611 0.00428126
 0.00113972 0.00424243 0.11999725]",goal8,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.18506494]",goal8,goal8
goal8_sas_plan.4,0.5,5,0.06395697593688965,"[0.00239354 0.0064255  0.01948542 0.0192765  0.0087763  0.02034741
 0.00178321 0.01035219 0.01457961]",goal6,"[0.00239354 0.0064255  0.01948542 0.0192765  0.0087763  0.02034741
 0.00178321 0.01035219 0.01457961]",goal5,"[0.00239354 0.0064255  0.01948542 0.0192765  0.0087763  0.02034741
 0.00178321 0.01035219 0.01457961]",goal5,goal8
goal8_sas_plan.5,0.5,5,0.07195258140563965,"[0.00082659 0.00177685 0.00221527 0.00140518 0.00079895 0.05801931
 0.00149788 0.0028627  0.08097158]",goal8,"[0.00082659 0.00177685 0.00221527 0.00140518 0.00079895 0.05801931
 0.00149788 0.0028627  0.08097158]",goal8,"[0.         0.         0.         0.         0.         0.04881442
 0.         0.         0.13625051]",goal8,goal8
goal8_sas_plan.6,0.5,5,0.08793878555297852,"[0.00149197 0.00348588 0.00558029 0.00384724 0.00201256 0.06352001
 0.00347156 0.00925932 0.01417376]",goal5,"[0.00149197 0.00348588 0.00558029 0.00384724 0.00201256 0.06352001
 0.00347156 0.00925932 0.01417376]",goal5,"[0.         0.         0.         0.         0.         0.18506494
 0.         0.         0.        ]",goal5,goal8
goal8_sas_plan.7,0.5,5,0.06395626068115234,"[0.00240075 0.00635597 0.01900872 0.01485014 0.0068556  0.01567515
 0.0018136  0.01024017 0.02928481]",goal8,"[0.00240075 0.00635597 0.01900872 0.01485014 0.0068556  0.01567515
 0.0018136  0.01024017 0.02928481]",goal8,"[0.00240075 0.00635597 0.01900872 0.01485014 0.0068556  0.01567515
 0.0018136  0.01024017 0.02928481]",goal8,goal8
goal8_sas_plan.8,0.5,5,0.06395602226257324,"[0.0017427  0.00407166 0.00651803 0.00449376 0.00235077 0.0741943
 0.00245948 0.0065599  0.01655561]",goal5,"[0.0017427  0.00407166 0.00651803 0.00449376 0.00235077 0.0741943
 0.00245948 0.0065599  0.01655561]",goal5,"[0.         0.         0.         0.         0.         0.18506494
 0.         0.         0.        ]",goal5,goal8
goal8_sas_plan.9,0.5,5,0.06395626068115234,"[0.0024753  0.00643737 0.01421157 0.01090598 0.00512549 0.01531893
 0.00253315 0.01037132 0.03129207]",goal6,"[0.0024753  0.00643737 0.01421157 0.01090598 0.00512549 0.01531893
 0.00253315 0.01037132 0.03129207]",goal8,"[0.0024753  0.00643737 0.01421157 0.01090598 0.00512549 0.01531893
 0.00253315 0.01037132 0.03129207]",goal8,goal8
goal0_sas_plan.0,0.7,4,0.06395602226257324,"[0.00529112 0.00871159 0.01620255 0.0117433  0.00584354 0.00830915
 0.00193591 0.00940825 0.01014878]",goal0,"[0.00529112 0.00871159 0.01620255 0.0117433  0.00584354 0.00830915
 0.00193591 0.00940825 0.01014878]",goal2,"[0.00529112 0.00871159 0.01620255 0.0117433  0.00584354 0.00830915
 0.00193591 0.00940825 0.01014878]",goal2,goal0
goal0_sas_plan.1,0.7,4,0.06395578384399414,"[0.00286973 0.00759759 0.01769599 0.01382461 0.00638216 0.01459264
 0.00216788 0.01224057 0.0165356 ]",goal6,"[0.00286973 0.00759759 0.01769599 0.01382461 0.00638216 0.01459264
 0.00216788 0.01224057 0.0165356 ]",goal2,"[0.00286973 0.00759759 0.01769599 0.01382461 0.00638216 0.01459264
 0.00216788 0.01224057 0.0165356 ]",goal2,goal0
goal0_sas_plan.2,0.7,4,0.06395673751831055,"[0.00376168 0.00735157 0.01622983 0.0124548  0.00585338 0.01314673
 0.00217395 0.0118442  0.01516557]",goal0,"[0.00376168 0.00735157 0.01622983 0.0124548  0.00585338 0.01314673
 0.00217395 0.0118442  0.01516557]",goal2,"[0.00376168 0.00735157 0.01622983 0.0124548  0.00585338 0.01314673
 0.00217395 0.0118442  0.01516557]",goal2,goal0
goal0_sas_plan.3,0.7,4,0.05596327781677246,"[0.00312602 0.00812965 0.03178119 0.01377299 0.00647289 0.01092514
 0.00180659 0.00984271 0.01260283]",goal2,"[0.00312602 0.00812965 0.03178119 0.01377299 0.00647289 0.01092514
 0.00180659 0.00984271 0.01260283]",goal2,"[0.00312602 0.00812965 0.03178119 0.01377299 0.00647289 0.01092514
 0.00180659 0.00984271 0.01260283]",goal2,goal0
goal1_sas_plan.0,0.7,5,0.047966957092285156,"[0.00431211 0.0061108  0.07227865 0.00674428 0.00352806 0.00431792
 0.00135796 0.00597148 0.00554429]",goal2,"[0.00431211 0.0061108  0.07227865 0.00674428 0.00352806 0.00431792
 0.00135796 0.00597148 0.00554429]",goal2,"[0.         0.         0.19805195 0.         0.         0.
 0.         0.         0.        ]",goal2,goal1
goal1_sas_plan.1,0.7,5,0.07994532585144043,"[0.00300471 0.00795496 0.03054789 0.01447486 0.00668235 0.01189935
 0.00176777 0.00998139 0.01348371]",goal2,"[0.00300471 0.00795496 0.03054789 0.01447486 0.00668235 0.01189935
 0.00176777 0.00998139 0.01348371]",goal2,"[0.00300471 0.00795496 0.03054789 0.01447486 0.00668235 0.01189935
 0.00176777 0.00998139 0.01348371]",goal2,goal1
goal1_sas_plan.10,0.7,5,0.07994818687438965,"[0.00266683 0.01027279 0.07369844 0.00687676 0.00359736 0.00440274
 0.00138463 0.00608878 0.0056532 ]",goal2,"[0.00266683 0.01027279 0.07369844 0.00687676 0.00359736 0.00440274
 0.00138463 0.00608878 0.0056532 ]",goal2,"[0.         0.         0.19805195 0.         0.         0.
 0.         0.         0.        ]",goal2,goal1
goal1_sas_plan.11,0.7,5,0.047968149185180664,"[0.0040382  0.00943491 0.06768742 0.00631588 0.00330395 0.00404365
 0.0012717  0.00559216 0.00519211]",goal2,"[0.0040382  0.00943491 0.06768742 0.00631588 0.00330395 0.00404365
 0.0012717  0.00559216 0.00519211]",goal2,"[0.         0.         0.19805195 0.         0.         0.
 0.         0.         0.        ]",goal2,goal1
goal1_sas_plan.2,0.7,5,0.09593582153320312,"[0.00302878 0.01048168 0.02314007 0.01775773 0.00627155 0.01058531
 0.00175039 0.00953656 0.01221082]",goal1,"[0.00302878 0.01048168 0.02314007 0.01775773 0.00627155 0.01058531
 0.00175039 0.00953656 0.01221082]",goal2,"[0.00302878 0.01048168 0.02314007 0.01775773 0.00627155 0.01058531
 0.00175039 0.00953656 0.01221082]",goal2,goal1
goal1_sas_plan.3,0.7,5,0.07195138931274414,"[0.00431211 0.0061108  0.07227865 0.00674428 0.00352806 0.00431792
 0.00135796 0.00597148 0.00554429]",goal2,"[0.00431211 0.0061108  0.07227865 0.00674428 0.00352806 0.00431792
 0.00135796 0.00597148 0.00554429]",goal2,"[0.         0.         0.19805195 0.         0.         0.
 0.         0.         0.        ]",goal2,goal1
goal1_sas_plan.4,0.7,4,0.07195043563842773,"[0.00102905 0.03760464 0.04688414 0.00206667 0.0005107  0.00029526
 0.00041611 0.00110988 0.00048679]",goal1,"[0.00102905 0.03760464 0.04688414 0.00206667 0.0005107  0.00029526
 0.00041611 0.00110988 0.00048679]",goal2,"[0.         0.05271844 0.019395   0.         0.         0.
 0.         0.         0.        ]",goal1,goal1
goal1_sas_plan.5,0.7,5,0.055963754653930664,"[0.00139019 0.00324807 0.06334012 0.05607158 0.00187527 0.00623858
 0.00119002 0.005233   0.00485864]",goal2,"[0.00139019 0.00324807 0.06334012 0.05607158 0.00187527 0.00623858
 0.00119002 0.005233   0.00485864]",goal2,"[0.         0.         0.09299831 0.09299831 0.         0.
 0.         0.         0.        ]",goal2,goal1
goal1_sas_plan.6,0.7,5,0.06395435333251953,"[0.00227518 0.0144494  0.06287499 0.00967265 0.00505994 0.00375615
 0.00118128 0.00519457 0.00482296]",goal2,"[0.00227518 0.0144494  0.06287499 0.00967265 0.00505994 0.00375615
 0.00118128 0.00519457 0.00482296]",goal2,"[0.         0.         0.19805195 0.         0.         0.
 0.         0.         0.        ]",goal2,goal1
goal1_sas_plan.7,0.7,5,0.08794093132019043,"[0.00286498 0.0066938  0.07917431 0.00738771 0.00386465 0.00472987
 0.00148751 0.00654118 0.00607324]",goal2,"[0.00286498 0.0066938  0.07917431 0.00738771 0.00386465 0.00472987
 0.00148751 0.00654118 0.00607324]",goal2,"[0.         0.         0.19805195 0.         0.         0.
 0.         0.         0.        ]",goal2,goal1
goal1_sas_plan.8,0.7,5,0.06395602226257324,"[0.00302878 0.01048168 0.01738931 0.01775773 0.0083456  0.01058531
 0.00175039 0.00953656 0.01221082]",goal1,"[0.00302878 0.01048168 0.01738931 0.01775773 0.0083456  0.01058531
 0.00175039 0.00953656 0.01221082]",goal3,"[0.00302878 0.01048168 0.01738931 0.01775773 0.0083456  0.01058531
 0.00175039 0.00953656 0.01221082]",goal3,goal1
goal1_sas_plan.9,0.7,5,0.06395626068115234,"[0.00243878 0.01123095 0.02479422 0.01429851 0.00504985 0.01509287
 0.00187552 0.01021827 0.0130837 ]",goal1,"[0.00243878 0.01123095 0.02479422 0.01429851 0.00504985 0.01509287
 0.00187552 0.01021827 0.0130837 ]",goal2,"[0.00243878 0.01123095 0.02479422 0.01429851 0.00504985 0.01509287
 0.00187552 0.01021827 0.0130837 ]",goal2,goal1
goal2_sas_plan.0,0.7,7,0.07994604110717773,"[3.29507856e-04 1.62975909e-03 1.82867038e-01 1.79875452e-03
 4.44492498e-04 9.45441560e-05 1.33241076e-04 3.55388498e-04
 1.55873064e-04]",goal2,"[3.29507856e-04 1.62975909e-03 1.82867038e-01 1.79875452e-03
 4.44492498e-04 9.45441560e-05 1.33241076e-04 3.55388498e-04
 1.55873064e-04]",goal2,"[0.         0.         0.19805195 0.         0.         0.
 0.         0.         0.        ]",goal2,goal2
goal2_sas_plan.1,0.7,7,0.11192703247070312,"[0.00076935 0.00165381 0.0040159  0.13906141 0.00074363 0.00268886
 0.0007158  0.00266447 0.00192667]",goal3,"[0.00076935 0.00165381 0.0040159  0.13906141 0.00074363 0.00268886
 0.0007158  0.00266447 0.00192667]",goal3,"[0.         0.         0.         0.17532468 0.         0.
 0.         0.         0.        ]",goal3,goal2
goal2_sas_plan.10,0.7,6,0.06395673751831055,"[5.06618405e-04 2.50575498e-03 1.70535279e-01 7.51726494e-03
 2.51424073e-04 1.45361662e-04 2.04858185e-04 5.46409899e-04
 2.39654873e-04]",goal2,"[5.06618405e-04 2.50575498e-03 1.70535279e-01 7.51726494e-03
 2.51424073e-04 1.45361662e-04 2.04858185e-04 5.46409899e-04
 2.39654873e-04]",goal2,"[0.         0.         0.19805195 0.         0.         0.
 0.         0.         0.        ]",goal2,goal2
goal2_sas_plan.11,0.7,7,0.07994604110717773,"[0.0027021  0.00957642 0.0535062  0.01056908 0.00508683 0.00799385
 0.00152485 0.00792143 0.00944359]",goal2,"[0.0027021  0.00957642 0.0535062  0.01056908 0.00508683 0.00799385
 0.00152485 0.00792143 0.00944359]",goal2,"[0.0027021  0.00957642 0.0535062  0.01056908 0.00508683 0.00799385
 0.00152485 0.00792143 0.00944359]",goal2,goal2
goal2_sas_plan.12,0.7,7,0.08794140815734863,"[0.00291124 0.0079026  0.0242325  0.01589188 0.00715539 0.01373404
 0.00175613 0.01042407 0.01517844]",goal0,"[0.00291124 0.0079026  0.0242325  0.01589188 0.00715539 0.01373404
 0.00175613 0.01042407 0.01517844]",goal2,"[0.00291124 0.0079026  0.0242325  0.01589188 0.00715539 0.01373404
 0.00175613 0.01042407 0.01517844]",goal2,goal2
goal2_sas_plan.13,0.7,7,0.1039278507232666,"[0.00262721 0.00719674 0.02226958 0.01500836 0.00669643 0.01584216
 0.00191816 0.01159475 0.01734983]",goal6,"[0.00262721 0.00719674 0.02226958 0.01500836 0.00669643 0.01584216
 0.00191816 0.01159475 0.01734983]",goal2,"[0.00262721 0.00719674 0.02226958 0.01500836 0.00669643 0.01584216
 0.00191816 0.01159475 0.01734983]",goal2,goal2
goal2_sas_plan.14,0.7,7,0.07994627952575684,"[0.00263149 0.00720845 0.01859757 0.01503278 0.00670732 0.0190319
 0.00192128 0.01161361 0.01737806]",goal6,"[0.00263149 0.00720845 0.01859757 0.01503278 0.00670732 0.0190319
 0.00192128 0.01161361 0.01737806]",goal5,"[0.00263149 0.00720845 0.01859757 0.01503278 0.00670732 0.0190319
 0.00192128 0.01161361 0.01737806]",goal5,goal2
goal2_sas_plan.15,0.7,6,0.07195043563842773,"[0.00176241 0.0037885  0.13238686 0.00583538 0.00170348 0.00162372
 0.00084189 0.00313381 0.00226605]",goal2,"[0.00176241 0.0037885  0.13238686 0.00583538 0.00170348 0.00162372
 0.00084189 0.00313381 0.00226605]",goal2,"[0.         0.         0.19805195 0.         0.         0.
 0.         0.         0.        ]",goal2,goal2
goal2_sas_plan.16,0.7,6,0.09593605995178223,"[0.00099128 0.00213087 0.1450285  0.00168514 0.00095813 0.00674774
 0.00092228 0.00343306 0.00248244]",goal2,"[0.00099128 0.00213087 0.1450285  0.00168514 0.00095813 0.00674774
 0.00092228 0.00343306 0.00248244]",goal2,"[0.         0.         0.19805195 0.         0.         0.
 0.         0.         0.        ]",goal2,goal2
goal2_sas_plan.17,0.7,7,0.08793854713439941,"[0.00233452 0.01903729 0.03540715 0.01153106 0.00573793 0.00546917
 0.00127424 0.0061926  0.00668003]",goal1,"[0.00233452 0.01903729 0.03540715 0.01153106 0.00573793 0.00546917
 0.00127424 0.0061926  0.00668003]",goal2,"[0.00233452 0.01903729 0.03540715 0.01153106 0.00573793 0.00546917
 0.00127424 0.0061926  0.00668003]",goal2,goal2
goal2_sas_plan.18,0.7,7,0.07195210456848145,"[0.00258312 0.00707596 0.02189585 0.01769884 0.00658404 0.01557629
 0.00188597 0.01140016 0.01705866]",goal6,"[0.00258312 0.00707596 0.02189585 0.01769884 0.00658404 0.01557629
 0.00188597 0.01140016 0.01705866]",goal2,"[0.00258312 0.00707596 0.02189585 0.01769884 0.00658404 0.01557629
 0.00188597 0.01140016 0.01705866]",goal2,goal2
goal2_sas_plan.19,0.7,7,0.07194995880126953,"[0.00244098 0.01021994 0.0248166  0.01574139 0.00573875 0.01330501
 0.00181856 0.01055738 0.01486859]",goal1,"[0.00244098 0.01021994 0.0248166  0.01574139 0.00573875 0.01330501
 0.00181856 0.01055738 0.01486859]",goal2,"[0.00244098 0.01021994 0.0248166  0.01574139 0.00573875 0.01330501
 0.00181856 0.01055738 0.01486859]",goal2,goal2
goal2_sas_plan.2,0.7,7,0.08794069290161133,"[0.00392436 0.00809155 0.01884649 0.01472341 0.0067971  0.01210367
 0.00179812 0.01015278 0.01371524]",goal0,"[0.00392436 0.00809155 0.01884649 0.01472341 0.0067971  0.01210367
 0.00179812 0.01015278 0.01371524]",goal2,"[0.00392436 0.00809155 0.01884649 0.01472341 0.0067971  0.01210367
 0.00179812 0.01015278 0.01371524]",goal2,goal2
goal2_sas_plan.20,0.7,7,0.08794045448303223,"[0.0023183  0.01011926 0.03885907 0.01116815 0.0051558  0.0117886
 0.00175131 0.00988849 0.01335821]",goal2,"[0.0023183  0.01011926 0.03885907 0.01116815 0.0051558  0.0117886
 0.00175131 0.00988849 0.01335821]",goal2,"[0.0023183  0.01011926 0.03885907 0.01116815 0.0051558  0.0117886
 0.00175131 0.00988849 0.01335821]",goal2,goal2
goal2_sas_plan.21,0.7,6,0.08794069290161133,"[0.00292289 0.0099362  0.01802383 0.01807995 0.00834665 0.01157534
 0.00171963 0.0097096  0.01311656]",goal1,"[0.00292289 0.0099362  0.01802383 0.01807995 0.00834665 0.01157534
 0.00171963 0.0097096  0.01311656]",goal3,"[0.00292289 0.0099362  0.01802383 0.01807995 0.00834665 0.01157534
 0.00171963 0.0097096  0.01311656]",goal3,goal2
goal2_sas_plan.22,0.7,7,0.07195067405700684,"[0.00263149 0.00720845 0.01859757 0.01503278 0.00670732 0.0190319
 0.00192128 0.01161361 0.01737806]",goal6,"[0.00263149 0.00720845 0.01859757 0.01503278 0.00670732 0.0190319
 0.00192128 0.01161361 0.01737806]",goal5,"[0.00263149 0.00720845 0.01859757 0.01503278 0.00670732 0.0190319
 0.00192128 0.01161361 0.01737806]",goal5,goal2
goal2_sas_plan.23,0.7,7,0.08794021606445312,"[0.00258312 0.00707596 0.02189585 0.01475648 0.00658404 0.01868211
 0.00188597 0.01140016 0.01705866]",goal6,"[0.00258312 0.00707596 0.02189585 0.01475648 0.00658404 0.01868211
 0.00188597 0.01140016 0.01705866]",goal2,"[0.00258312 0.00707596 0.02189585 0.01475648 0.00658404 0.01868211
 0.00188597 0.01140016 0.01705866]",goal2,goal2
goal2_sas_plan.24,0.7,7,0.09593582153320312,"[0.00253613 0.00694722 0.01792361 0.01737682 0.00646425 0.02199953
 0.00185166 0.01119274 0.01674829]",goal6,"[0.00253613 0.00694722 0.01792361 0.01737682 0.00646425 0.02199953
 0.00185166 0.01119274 0.01674829]",goal5,"[0.00253613 0.00694722 0.01792361 0.01737682 0.00646425 0.02199953
 0.00185166 0.01119274 0.01674829]",goal5,goal2
goal2_sas_plan.25,0.7,7,0.08794069290161133,"[0.00256055 0.01179174 0.03464128 0.01997719 0.005302   0.00894887
 0.00147979 0.00806225 0.01032308]",goal1,"[0.00256055 0.01179174 0.03464128 0.01997719 0.005302   0.00894887
 0.00147979 0.00806225 0.01032308]",goal2,"[0.00256055 0.01179174 0.03464128 0.01997719 0.005302   0.00894887
 0.00147979 0.00806225 0.01032308]",goal2,goal2
goal2_sas_plan.26,0.7,7,0.07994747161865234,"[0.00213969 0.01311228 0.0385207  0.01254498 0.00443055 0.00995104
 0.00164551 0.00896513 0.01147915]",goal1,"[0.00213969 0.01311228 0.0385207  0.01254498 0.00443055 0.00995104
 0.00164551 0.00896513 0.01147915]",goal2,"[0.00213969 0.01311228 0.0385207  0.01254498 0.00443055 0.00995104
 0.00164551 0.00896513 0.01147915]",goal2,goal2
goal2_sas_plan.27,0.7,7,0.07994580268859863,"[0.00276771 0.00927888 0.01804185 0.0222899  0.00812611 0.01207989
 0.0016511  0.00958525 0.01349949]",goal1,"[0.00276771 0.00927888 0.01804185 0.0222899  0.00812611 0.01207989
 0.0016511  0.00958525 0.01349949]",goal3,"[0.00276771 0.00927888 0.01804185 0.0222899  0.00812611 0.01207989
 0.0016511  0.00958525 0.01349949]",goal3,goal2
