Model,Incomplete,Step,Time,Prob0,Results0,Prob1,Results1,Prob2,Results2,Label
goal4_sas_plan.24,0.5,26,0.09593653678894043,"[0.01199473 0.00567722 0.0156493  0.00450361 0.0800428  0.01450234
 0.01198525 0.00422283]",goal4,"[0.01199473 0.00567722 0.0156493  0.00450361 0.0800428  0.01450234
 0.01198525 0.00422283]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.25,0.5,26,0.1199193000793457,"[0.01090798 0.00516285 0.0154682  0.00445149 0.07279072 0.00869434
 0.01399504 0.00688168]",goal4,"[0.01090798 0.00516285 0.0154682  0.00445149 0.07279072 0.00869434
 0.01399504 0.00688168]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.26,0.5,25,0.06395697593688965,"[0.01129375 0.00498081 0.01795145 0.00519428 0.07986309 0.01078963
 0.01488913 0.00373176]",goal4,"[0.01129375 0.00498081 0.01795145 0.00519428 0.07986309 0.01078963
 0.01488913 0.00373176]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.27,0.5,24,0.07195210456848145,"[0.0100503  0.00377143 0.01416737 0.00502149 0.0737686  0.00509572
 0.0128181  0.00900841]",goal7,"[0.0100503  0.00377143 0.01416737 0.00502149 0.0737686  0.00509572
 0.0128181  0.00900841]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.28,0.5,26,0.10392904281616211,"[0.01306881 0.00569102 0.02189341 0.00451456 0.08023735 0.0081125
 0.01305848 0.00389463]",goal4,"[0.01306881 0.00569102 0.02189341 0.00451456 0.08023735 0.0081125
 0.01305848 0.00389463]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.29,0.5,24,0.08881735801696777,"[0.00984759 0.00434302 0.01707481 0.00494063 0.06667385 0.00724777
 0.01416203 0.00776339]",goal7,"[0.00984759 0.00434302 0.01707481 0.00494063 0.06667385 0.00724777
 0.01416203 0.00776339]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.3,0.5,25,0.07123255729675293,"[0.01564005 0.00633177 0.01674129 0.0049708  0.03021537 0.01634374
 0.01514688 0.0065729 ]",goal7,"[0.01564005 0.00633177 0.01674129 0.0049708  0.03021537 0.01634374
 0.01514688 0.0065729 ]",goal4,"[0.01564005 0.00633177 0.01674129 0.0049708  0.03021537 0.01634374
 0.01514688 0.0065729 ]",goal4,goal4
goal4_sas_plan.30,0.5,24,0.09593653678894043,"[0.00967871 0.00426854 0.01538434 0.00445149 0.06553045 0.00777064
 0.01806787 0.00763026]",goal4,"[0.00967871 0.00426854 0.01538434 0.00445149 0.06553045 0.00777064
 0.01806787 0.00763026]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.31,0.5,20,0.07195138931274414,"[0.00803301 0.00466226 0.02045798 0.00291212 0.11005121 0.00487835
 0.00984254 0.00613319]",goal4,"[0.00803301 0.00466226 0.02045798 0.00291212 0.11005121 0.00487835
 0.00984254 0.00613319]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.32,0.5,30,0.1039271354675293,"[0.01168649 0.00555522 0.0182993  0.00448992 0.06414373 0.01466746
 0.01256504 0.00529047]",goal4,"[0.01168649 0.00555522 0.0182993  0.00448992 0.06414373 0.01466746
 0.01256504 0.00529047]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.33,0.5,25,0.08794021606445312,"[0.01129375 0.00498081 0.01795145 0.00519428 0.07986309 0.01078963
 0.01488913 0.00373176]",goal4,"[0.01129375 0.00498081 0.01795145 0.00519428 0.07986309 0.01078963
 0.01488913 0.00373176]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.34,0.5,26,0.10392928123474121,"[0.01199473 0.00567722 0.0156493  0.00450361 0.0800428  0.01450234
 0.01198525 0.00422283]",goal4,"[0.01199473 0.00567722 0.0156493  0.00450361 0.0800428  0.01450234
 0.01198525 0.00422283]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.35,0.5,23,0.055962562561035156,"[0.01168234 0.00572112 0.01920357 0.0051039  0.08409348 0.00863219
 0.01207791 0.003945  ]",goal4,"[0.01168234 0.00572112 0.01920357 0.0051039  0.08409348 0.00863219
 0.01207791 0.003945  ]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.36,0.5,20,0.07195234298706055,"[0.00803301 0.00466226 0.02045798 0.00291212 0.11005121 0.00487835
 0.00984254 0.00613319]",goal4,"[0.00803301 0.00466226 0.02045798 0.00291212 0.11005121 0.00487835
 0.00984254 0.00613319]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.37,0.5,23,0.08794116973876953,"[0.00981305 0.00445506 0.01521511 0.00539286 0.07922414 0.00969078
 0.0125155  0.00600936]",goal4,"[0.00981305 0.00445506 0.01521511 0.00539286 0.07922414 0.00969078
 0.0125155  0.00600936]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.38,0.5,21,0.07994723320007324,"[0.00994749 0.00467737 0.0149666  0.00494527 0.09428174 0.00604099
 0.01671427 0.0044869 ]",goal4,"[0.00994749 0.00467737 0.0149666  0.00494527 0.09428174 0.00604099
 0.01671427 0.0044869 ]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.39,0.5,20,0.04796886444091797,"[0.00803301 0.00466226 0.02045798 0.00291212 0.11005121 0.00487835
 0.00984254 0.00613319]",goal4,"[0.00803301 0.00466226 0.02045798 0.00291212 0.11005121 0.00487835
 0.00984254 0.00613319]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.4,0.5,25,0.1039266586303711,"[0.01129375 0.00498081 0.01795145 0.00519428 0.07986309 0.01078963
 0.01488913 0.00373176]",goal4,"[0.01129375 0.00498081 0.01795145 0.00519428 0.07986309 0.01078963
 0.01488913 0.00373176]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.40,0.5,27,0.06395745277404785,"[0.01131358 0.00481738 0.0165129  0.00548944 0.06556704 0.01121362
 0.01280983 0.00606122]",goal4,"[0.01131358 0.00481738 0.0165129  0.00548944 0.06556704 0.01121362
 0.01280983 0.00606122]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.41,0.5,24,0.09593415260314941,"[0.0118791  0.00523896 0.01888186 0.00459137 0.08042835 0.00874295
 0.00929452 0.00606293]",goal4,"[0.0118791  0.00523896 0.01888186 0.00459137 0.08042835 0.00874295
 0.00929452 0.00606293]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.42,0.5,25,0.10808897018432617,"[0.01047844 0.00504107 0.01665551 0.00441794 0.08082934 0.01191225
 0.01643829 0.00412004]",goal4,"[0.01047844 0.00504107 0.01665551 0.00441794 0.08082934 0.01191225
 0.01643829 0.00412004]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.43,0.5,24,0.07793688774108887,"[0.0100503  0.00377143 0.01416737 0.00502149 0.0737686  0.00509572
 0.0128181  0.00900841]",goal7,"[0.0100503  0.00377143 0.01416737 0.00502149 0.0737686  0.00509572
 0.0128181  0.00900841]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.44,0.5,25,0.06194758415222168,"[0.01036494 0.00384149 0.0164751  0.00520019 0.07329505 0.0064108
 0.01366463 0.00749072]",goal4,"[0.01036494 0.00384149 0.0164751  0.00520019 0.07329505 0.0064108
 0.01366463 0.00749072]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.45,0.5,24,0.10991144180297852,"[0.0118791  0.00523896 0.01888186 0.00459137 0.08042835 0.00874295
 0.00929452 0.00606293]",goal4,"[0.0118791  0.00523896 0.01888186 0.00459137 0.08042835 0.00874295
 0.00929452 0.00606293]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.46,0.5,22,0.049089670181274414,"[0.01044738 0.00532997 0.01855318 0.00448212 0.09102272 0.00951492
 0.01243555 0.00409891]",goal4,"[0.01044738 0.00532997 0.01855318 0.00448212 0.09102272 0.00951492
 0.01243555 0.00409891]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.47,0.5,30,0.1279144287109375,"[0.01639412 0.00635295 0.01638254 0.00521047 0.02956788 0.01734723
 0.01722105 0.00539944]",goal3,"[0.01639412 0.00635295 0.01638254 0.00521047 0.02956788 0.01734723
 0.01722105 0.00539944]",goal4,"[0.01639412 0.00635295 0.01638254 0.00521047 0.02956788 0.01734723
 0.01722105 0.00539944]",goal4,goal4
goal4_sas_plan.48,0.5,25,0.07195210456848145,"[0.01047844 0.00504107 0.01665551 0.00441794 0.08082934 0.01191225
 0.01643829 0.00412004]",goal4,"[0.01047844 0.00504107 0.01665551 0.00441794 0.08082934 0.01191225
 0.01643829 0.00412004]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.49,0.5,22,0.07994556427001953,"[0.01192591 0.00541429 0.01148568 0.00407099 0.09180462 0.0129541
 0.01382849 0.00453639]",goal4,"[0.01192591 0.00541429 0.01148568 0.00407099 0.09180462 0.0129541
 0.01382849 0.00453639]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.5,0.5,33,0.1199183464050293,"[0.01362303 0.00486715 0.01758954 0.00460899 0.05930982 0.00919144
 0.01495014 0.00690594]",goal7,"[0.01362303 0.00486715 0.01758954 0.00460899 0.05930982 0.00919144
 0.01495014 0.00690594]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.50,0.5,22,0.07994508743286133,"[0.01192591 0.00541429 0.01148568 0.00407099 0.09180462 0.0129541
 0.01382849 0.00453639]",goal4,"[0.01192591 0.00541429 0.01148568 0.00407099 0.09180462 0.0129541
 0.01382849 0.00453639]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.51,0.5,24,0.1119234561920166,"[0.00967871 0.00426854 0.01538434 0.00445149 0.06553045 0.00777064
 0.01806787 0.00763026]",goal4,"[0.00967871 0.00426854 0.01538434 0.00445149 0.06553045 0.00777064
 0.01806787 0.00763026]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.52,0.5,34,0.10393142700195312,"[0.01430076 0.00541311 0.01609558 0.00505369 0.06057387 0.01089207
 0.01547254 0.00553475]",goal4,"[0.01430076 0.00541311 0.01609558 0.00505369 0.06057387 0.01089207
 0.01547254 0.00553475]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.53,0.5,20,0.06395721435546875,"[0.00803301 0.00466226 0.02045798 0.00291212 0.11005121 0.00487835
 0.00984254 0.00613319]",goal4,"[0.00803301 0.00466226 0.02045798 0.00291212 0.11005121 0.00487835
 0.00984254 0.00613319]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.54,0.5,21,0.06395840644836426,"[0.00994749 0.00467737 0.0149666  0.00494527 0.09428174 0.00604099
 0.01671427 0.0044869 ]",goal4,"[0.00994749 0.00467737 0.0149666  0.00494527 0.09428174 0.00604099
 0.01671427 0.0044869 ]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.55,0.5,25,0.0959315299987793,"[0.00990241 0.00519675 0.01716986 0.00417507 0.09915325 0.00612472
 0.01097091 0.00551321]",goal4,"[0.00990241 0.00519675 0.01716986 0.00417507 0.09915325 0.00612472
 0.01097091 0.00551321]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.56,0.5,28,0.10393071174621582,"[0.0127877  0.00539104 0.01821791 0.00480134 0.07090873 0.01449076
 0.01319846 0.00393638]",goal4,"[0.0127877  0.00539104 0.01821791 0.00480134 0.07090873 0.01449076
 0.01319846 0.00393638]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.57,0.5,22,0.07195115089416504,"[0.01192591 0.00541429 0.01148568 0.00407099 0.09180462 0.0129541
 0.01382849 0.00453639]",goal4,"[0.01192591 0.00541429 0.01148568 0.00407099 0.09180462 0.0129541
 0.01382849 0.00453639]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.58,0.5,23,0.06395626068115234,"[0.00981305 0.00445506 0.01521511 0.00539286 0.07922414 0.00969078
 0.0125155  0.00600936]",goal4,"[0.00981305 0.00445506 0.01521511 0.00539286 0.07922414 0.00969078
 0.0125155  0.00600936]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.59,0.5,22,0.08794140815734863,"[0.01044738 0.00532997 0.01855318 0.00448212 0.09102272 0.00951492
 0.01243555 0.00409891]",goal4,"[0.01044738 0.00532997 0.01855318 0.00448212 0.09102272 0.00951492
 0.01243555 0.00409891]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.6,0.5,22,0.07994365692138672,"[0.01056753 0.00479759 0.01354323 0.0043642  0.08134793 0.01147861
 0.0122534  0.00647139]",goal4,"[0.01056753 0.00479759 0.01354323 0.0043642  0.08134793 0.01147861
 0.0122534  0.00647139]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.60,0.5,21,0.08794140815734863,"[0.00994749 0.00467737 0.0149666  0.00494527 0.09428174 0.00604099
 0.01671427 0.0044869 ]",goal4,"[0.00994749 0.00467737 0.0149666  0.00494527 0.09428174 0.00604099
 0.01671427 0.0044869 ]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.61,0.5,33,0.2318422794342041,"[0.01362303 0.00486715 0.01758954 0.00460899 0.05930982 0.00919144
 0.01495014 0.00690594]",goal4,"[0.01362303 0.00486715 0.01758954 0.00460899 0.05930982 0.00919144
 0.01495014 0.00690594]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.62,0.5,30,0.1279134750366211,"[0.01639412 0.00635295 0.01638254 0.00521047 0.02956788 0.01734723
 0.01722105 0.00539944]",goal3,"[0.01639412 0.00635295 0.01638254 0.00521047 0.02956788 0.01734723
 0.01722105 0.00539944]",goal4,"[0.01639412 0.00635295 0.01638254 0.00521047 0.02956788 0.01734723
 0.01722105 0.00539944]",goal4,goal4
goal4_sas_plan.63,0.5,26,0.09593820571899414,"[0.01090798 0.00516285 0.0154682  0.00445149 0.07279072 0.00869434
 0.01399504 0.00688168]",goal4,"[0.01090798 0.00516285 0.0154682  0.00445149 0.07279072 0.00869434
 0.01399504 0.00688168]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.64,0.5,22,0.06395554542541504,"[0.01192591 0.00541429 0.01148568 0.00407099 0.09180462 0.0129541
 0.01382849 0.00453639]",goal4,"[0.01192591 0.00541429 0.01148568 0.00407099 0.09180462 0.0129541
 0.01382849 0.00453639]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.65,0.5,28,0.09593534469604492,"[0.01128802 0.0048065  0.01647559 0.00591497 0.06798402 0.01304902
 0.01609839 0.00381184]",goal4,"[0.01128802 0.0048065  0.01647559 0.00591497 0.06798402 0.01304902
 0.01609839 0.00381184]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.66,0.5,24,0.05596137046813965,"[0.00967871 0.00426854 0.01538434 0.00445149 0.06553045 0.00777064
 0.01806787 0.00763026]",goal7,"[0.00967871 0.00426854 0.01538434 0.00445149 0.06553045 0.00777064
 0.01806787 0.00763026]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.67,0.5,22,0.09593510627746582,"[0.01192591 0.00541429 0.01148568 0.00407099 0.09180462 0.0129541
 0.01382849 0.00453639]",goal4,"[0.01192591 0.00541429 0.01148568 0.00407099 0.09180462 0.0129541
 0.01382849 0.00453639]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.68,0.5,33,0.1199197769165039,"[0.01362303 0.00486715 0.01758954 0.00460899 0.05930982 0.00919144
 0.01495014 0.00690594]",goal4,"[0.01362303 0.00486715 0.01758954 0.00460899 0.05930982 0.00919144
 0.01495014 0.00690594]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.69,0.5,25,0.11192464828491211,"[0.01047844 0.00504107 0.01665551 0.00441794 0.08082934 0.01191225
 0.01643829 0.00412004]",goal4,"[0.01047844 0.00504107 0.01665551 0.00441794 0.08082934 0.01191225
 0.01643829 0.00412004]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.7,0.5,28,0.08794045448303223,"[0.01128802 0.0048065  0.01647559 0.00591497 0.06798402 0.01304902
 0.01609839 0.00381184]",goal4,"[0.01128802 0.0048065  0.01647559 0.00591497 0.06798402 0.01304902
 0.01609839 0.00381184]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.70,0.5,26,0.07994556427001953,"[0.01226919 0.00528085 0.01566429 0.00485902 0.07457851 0.01139986
 0.01663151 0.00422687]",goal4,"[0.01226919 0.00528085 0.01566429 0.00485902 0.07457851 0.01139986
 0.01663151 0.00422687]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.71,0.5,33,0.1199181079864502,"[0.01362303 0.00486715 0.01758954 0.00460899 0.05930982 0.00919144
 0.01495014 0.00690594]",goal4,"[0.01362303 0.00486715 0.01758954 0.00460899 0.05930982 0.00919144
 0.01495014 0.00690594]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.72,0.5,33,0.09486579895019531,"[0.01362303 0.00486715 0.01758954 0.00460899 0.05930982 0.00919144
 0.01495014 0.00690594]",goal4,"[0.01362303 0.00486715 0.01758954 0.00460899 0.05930982 0.00919144
 0.01495014 0.00690594]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.73,0.5,26,0.11391806602478027,"[0.01226919 0.00528085 0.01566429 0.00485902 0.07457851 0.01139986
 0.01663151 0.00422687]",goal4,"[0.01226919 0.00528085 0.01566429 0.00485902 0.07457851 0.01139986
 0.01663151 0.00422687]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.74,0.5,20,0.07394528388977051,"[0.00803301 0.00466226 0.02045798 0.00291212 0.11005121 0.00487835
 0.00984254 0.00613319]",goal4,"[0.00803301 0.00466226 0.02045798 0.00291212 0.11005121 0.00487835
 0.00984254 0.00613319]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.75,0.5,24,0.07394552230834961,"[0.0118791  0.00523896 0.01888186 0.00459137 0.08042835 0.00874295
 0.00929452 0.00606293]",goal4,"[0.0118791  0.00523896 0.01888186 0.00459137 0.08042835 0.00874295
 0.00929452 0.00606293]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.76,0.5,24,0.0899360179901123,"[0.01012341 0.00446466 0.01352256 0.00604377 0.06854129 0.00967152
 0.0133462  0.00670686]",goal4,"[0.01012341 0.00446466 0.01352256 0.00604377 0.06854129 0.00967152
 0.0133462  0.00670686]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.77,0.5,24,0.0899362564086914,"[0.00967871 0.00426854 0.01538434 0.00445149 0.06553045 0.00777064
 0.01806787 0.00763026]",goal4,"[0.00967871 0.00426854 0.01538434 0.00445149 0.06553045 0.00777064
 0.01806787 0.00763026]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.78,0.5,15,0.04196643829345703,"[0.01671442 0.0076677  0.02027349 0.00531226 0.02514824 0.00934913
 0.01618737 0.00659883]",goal7,"[0.01671442 0.0076677  0.02027349 0.00531226 0.02514824 0.00934913
 0.01618737 0.00659883]",goal4,"[0.01671442 0.0076677  0.02027349 0.00531226 0.02514824 0.00934913
 0.01618737 0.00659883]",goal4,goal4
goal4_sas_plan.79,0.5,25,0.11067342758178711,"[0.01223469 0.00490181 0.0188573  0.00542682 0.07831217 0.0089721
 0.01444215 0.00396292]",goal4,"[0.01223469 0.00490181 0.0188573  0.00542682 0.07831217 0.0089721
 0.01444215 0.00396292]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.8,0.5,24,0.073944091796875,"[0.01176601 0.00566051 0.01714455 0.00454766 0.07966268 0.01226202
 0.0130356  0.00424102]",goal4,"[0.01176601 0.00566051 0.01714455 0.00454766 0.07966268 0.01226202
 0.0130356  0.00424102]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.80,0.5,22,0.0899362564086914,"[0.01044738 0.00532997 0.01855318 0.00448212 0.09102272 0.00951492
 0.01243555 0.00409891]",goal4,"[0.01044738 0.00532997 0.01855318 0.00448212 0.09102272 0.00951492
 0.01243555 0.00409891]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.81,0.5,33,0.11491918563842773,"[0.01362303 0.00486715 0.01758954 0.00460899 0.05930982 0.00919144
 0.01495014 0.00690594]",goal7,"[0.01362303 0.00486715 0.01758954 0.00460899 0.05930982 0.00919144
 0.01495014 0.00690594]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.82,0.5,25,0.073944091796875,"[0.01129375 0.00498081 0.01795145 0.00519428 0.07986309 0.01078963
 0.01488913 0.00373176]",goal4,"[0.01129375 0.00498081 0.01795145 0.00519428 0.07986309 0.01078963
 0.01488913 0.00373176]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.83,0.5,33,0.12291169166564941,"[0.01362303 0.00486715 0.01758954 0.00460899 0.05930982 0.00919144
 0.01495014 0.00690594]",goal4,"[0.01362303 0.00486715 0.01758954 0.00460899 0.05930982 0.00919144
 0.01495014 0.00690594]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.84,0.5,30,0.07494211196899414,"[0.01168649 0.00555522 0.0182993  0.00448992 0.06414373 0.01466746
 0.01256504 0.00529047]",goal4,"[0.01168649 0.00555522 0.0182993  0.00448992 0.06414373 0.01466746
 0.01256504 0.00529047]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.85,0.5,23,0.089935302734375,"[0.01203282 0.00538068 0.01255492 0.00575733 0.08661637 0.00973733
 0.01244026 0.00445006]",goal4,"[0.01203282 0.00538068 0.01255492 0.00575733 0.08661637 0.00973733
 0.01244026 0.00445006]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.86,0.5,27,0.09792852401733398,"[0.01704246 0.00663389 0.02000332 0.00521215 0.03587212 0.01485934
 0.0147418  0.00487155]",goal3,"[0.01704246 0.00663389 0.02000332 0.00521215 0.03587212 0.01485934
 0.0147418  0.00487155]",goal4,"[0.01704246 0.00663389 0.02000332 0.00521215 0.03587212 0.01485934
 0.0147418  0.00487155]",goal4,goal4
goal4_sas_plan.87,0.5,23,0.08194255828857422,"[0.00981305 0.00445506 0.01521511 0.00539286 0.07922414 0.00969078
 0.0125155  0.00600936]",goal4,"[0.00981305 0.00445506 0.01521511 0.00539286 0.07922414 0.00969078
 0.0125155  0.00600936]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.88,0.5,26,0.0979299545288086,"[0.01199473 0.00567722 0.0156493  0.00450361 0.0800428  0.01450234
 0.01198525 0.00422283]",goal4,"[0.01199473 0.00567722 0.0156493  0.00450361 0.0800428  0.01450234
 0.01198525 0.00422283]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.89,0.5,25,0.08293986320495605,"[0.01564005 0.00633177 0.01674129 0.0049708  0.03021537 0.01634374
 0.01514688 0.0065729 ]",goal7,"[0.01564005 0.00633177 0.01674129 0.0049708  0.03021537 0.01634374
 0.01514688 0.0065729 ]",goal4,"[0.01564005 0.00633177 0.01674129 0.0049708  0.03021537 0.01634374
 0.01514688 0.0065729 ]",goal4,goal4
goal4_sas_plan.9,0.5,30,0.09792971611022949,"[0.01639412 0.00635295 0.01638254 0.00521047 0.02956788 0.01734723
 0.01722105 0.00539944]",goal3,"[0.01639412 0.00635295 0.01638254 0.00521047 0.02956788 0.01734723
 0.01722105 0.00539944]",goal4,"[0.01639412 0.00635295 0.01638254 0.00521047 0.02956788 0.01734723
 0.01722105 0.00539944]",goal4,goal4
goal4_sas_plan.90,0.5,20,0.0819394588470459,"[0.00803301 0.00466226 0.02045798 0.00291212 0.11005121 0.00487835
 0.00984254 0.00613319]",goal4,"[0.00803301 0.00466226 0.02045798 0.00291212 0.11005121 0.00487835
 0.00984254 0.00613319]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.91,0.5,20,0.05795431137084961,"[0.00803301 0.00466226 0.02045798 0.00291212 0.11005121 0.00487835
 0.00984254 0.00613319]",goal4,"[0.00803301 0.00466226 0.02045798 0.00291212 0.11005121 0.00487835
 0.00984254 0.00613319]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.92,0.5,21,0.07394814491271973,"[0.00994749 0.00467737 0.0149666  0.00494527 0.09428174 0.00604099
 0.01671427 0.0044869 ]",goal4,"[0.00994749 0.00467737 0.0149666  0.00494527 0.09428174 0.00604099
 0.01671427 0.0044869 ]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
