Model,Incomplete,Step,Time,Prob0,Results0,Prob1,Results1,Prob2,Results2,Label
goal4_sas_plan.32,0.3,18,0.04552006721496582,"[0.01871861 0.00739614 0.01632505 0.00503593 0.03999394 0.01411362
 0.01397209 0.00520409]",goal3,"[0.01871861 0.00739614 0.01632505 0.00503593 0.03999394 0.01411362
 0.01397209 0.00520409]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.33,0.3,15,0.035695552825927734,"[0.01633359 0.00741535 0.01730248 0.00511317 0.04665764 0.01102025
 0.01473404 0.00527058]",goal3,"[0.01633359 0.00741535 0.01730248 0.00511317 0.04665764 0.01102025
 0.01473404 0.00527058]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.34,0.3,16,0.04284191131591797,"[0.01851663 0.00744681 0.01635409 0.00513486 0.0468556  0.00980367
 0.01392643 0.00562365]",goal7,"[0.01851663 0.00744681 0.01635409 0.00513486 0.0468556  0.00980367
 0.01392643 0.00562365]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.35,0.3,14,0.03412818908691406,"[0.01525611 0.00735097 0.01715226 0.00600752 0.0492489  0.00892302
 0.01345284 0.00533914]",goal3,"[0.01525611 0.00735097 0.01715226 0.00600752 0.0492489  0.00892302
 0.01345284 0.00533914]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.36,0.3,12,0.03369569778442383,"[0.01367345 0.00668495 0.01947979 0.00411092 0.06071221 0.00685976
 0.01411267 0.00656451]",goal4,"[0.01367345 0.00668495 0.01947979 0.00411092 0.06071221 0.00685976
 0.01411267 0.00656451]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.37,0.3,14,0.03633999824523926,"[0.01698194 0.00745694 0.01627739 0.00522035 0.05091961 0.01002747
 0.01377737 0.00536478]",goal4,"[0.01698194 0.00745694 0.01627739 0.00522035 0.05091961 0.01002747
 0.01377737 0.00536478]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.38,0.3,13,0.03518962860107422,"[0.01371225 0.00670392 0.01814033 0.00514848 0.05448185 0.00740814
 0.01641268 0.00567666]",goal4,"[0.01371225 0.00670392 0.01814033 0.00514848 0.05448185 0.00740814
 0.01641268 0.00567666]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.39,0.3,12,0.031148672103881836,"[0.01367345 0.00668495 0.01947979 0.00411092 0.06071221 0.00685976
 0.01411267 0.00656451]",goal4,"[0.01367345 0.00668495 0.01947979 0.00411092 0.06071221 0.00685976
 0.01411267 0.00656451]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.4,0.3,15,0.03951263427734375,"[0.01633359 0.00741535 0.01730248 0.00511317 0.04665764 0.01102025
 0.01473404 0.00527058]",goal3,"[0.01633359 0.00741535 0.01730248 0.00511317 0.04665764 0.01102025
 0.01473404 0.00527058]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.40,0.3,16,0.03787565231323242,"[0.0174346  0.00751351 0.01646934 0.00554116 0.0432489  0.01105042
 0.01399803 0.00536061]",goal3,"[0.0174346  0.00751351 0.01646934 0.00554116 0.0432489  0.01105042
 0.01399803 0.00536061]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.41,0.3,15,0.040060997009277344,"[0.0163314  0.00732661 0.01709543 0.00449956 0.04908572 0.00955194
 0.01340826 0.00659315]",goal7,"[0.0163314  0.00732661 0.01709543 0.00449956 0.04908572 0.00955194
 0.01340826 0.00659315]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.42,0.3,15,0.03781580924987793,"[0.01627358 0.00707707 0.01761365 0.00525625 0.04496661 0.01097976
 0.01494049 0.00540749]",goal3,"[0.01627358 0.00707707 0.01761365 0.00525625 0.04496661 0.01097976
 0.01494049 0.00540749]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.43,0.3,14,0.03705239295959473,"[0.01400222 0.00707247 0.01787687 0.00472544 0.04671097 0.00872094
 0.01378285 0.00719643]",goal7,"[0.01400222 0.00707247 0.01787687 0.00472544 0.04671097 0.00872094
 0.01378285 0.00719643]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.44,0.3,15,0.04103398323059082,"[0.01306189 0.00638596 0.01727995 0.00612472 0.04475169 0.00949043
 0.014518   0.0062709 ]",goal3,"[0.01306189 0.00638596 0.01727995 0.00612472 0.04475169 0.00949043
 0.014518   0.0062709 ]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.45,0.3,15,0.03372645378112793,"[0.0163314  0.00732661 0.01709543 0.00449956 0.04908572 0.00955194
 0.01340826 0.00659315]",goal7,"[0.0163314  0.00732661 0.01709543 0.00449956 0.04908572 0.00955194
 0.01340826 0.00659315]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.46,0.3,13,0.03474903106689453,"[0.01619466 0.00718519 0.01676543 0.0054203  0.04946026 0.00951873
 0.01415787 0.00556387]",goal4,"[0.01619466 0.00718519 0.01676543 0.0054203  0.04946026 0.00951873
 0.01415787 0.00556387]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.47,0.3,18,0.046965837478637695,"[0.01673348 0.00734784 0.02094089 0.00628285 0.02491603 0.01206838
 0.01451169 0.00528629]",goal3,"[0.01673348 0.00734784 0.02094089 0.00628285 0.02491603 0.01206838
 0.01451169 0.00528629]",goal4,"[0.01673348 0.00734784 0.02094089 0.00628285 0.02491603 0.01206838
 0.01451169 0.00528629]",goal4,goal4
goal4_sas_plan.48,0.3,15,0.03800058364868164,"[0.01627358 0.00707707 0.01761365 0.00525625 0.04496661 0.01097976
 0.01494049 0.00540749]",goal3,"[0.01627358 0.00707707 0.01761365 0.00525625 0.04496661 0.01097976
 0.01494049 0.00540749]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.49,0.3,13,0.03764796257019043,"[0.0161071  0.00707279 0.01543885 0.00495142 0.0467131  0.01516672
 0.01306762 0.0054392 ]",goal4,"[0.0161071  0.00707279 0.01543885 0.00495142 0.0467131  0.01516672
 0.01306762 0.0054392 ]",goal4,"[0.         0.         0.         0.         0.18502892 0.04946011
 0.         0.        ]",goal4,goal4
goal4_sas_plan.5,0.3,20,0.049571990966796875,"[0.01096642 0.00527583 0.02074222 0.0060018  0.02615265 0.00960436
 0.01720383 0.00792541]",goal7,"[0.01096642 0.00527583 0.02074222 0.0060018  0.02615265 0.00960436
 0.01720383 0.00792541]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.50,0.3,13,0.03306698799133301,"[0.0161071  0.00707279 0.01543885 0.00495142 0.0467131  0.01516672
 0.01306762 0.0054392 ]",goal4,"[0.0161071  0.00707279 0.01543885 0.00495142 0.0467131  0.01516672
 0.01306762 0.0054392 ]",goal4,"[0.         0.         0.         0.         0.18502892 0.04946011
 0.         0.        ]",goal4,goal4
goal4_sas_plan.51,0.3,15,0.039255380630493164,"[0.01549157 0.00727146 0.01587251 0.0050905  0.04802523 0.00977805
 0.01535087 0.00597748]",goal7,"[0.01549157 0.00727146 0.01587251 0.0050905  0.04802523 0.00977805
 0.01535087 0.00597748]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.52,0.3,21,0.049802303314208984,"[0.02039712 0.0079773  0.01765937 0.00485334 0.03882665 0.01003537
 0.01438118 0.00558028]",goal7,"[0.02039712 0.0079773  0.01765937 0.00485334 0.03882665 0.01003537
 0.01438118 0.00558028]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.53,0.3,12,0.03281450271606445,"[0.01367345 0.00668495 0.01947979 0.00411092 0.06071221 0.00685976
 0.01411267 0.00656451]",goal4,"[0.01367345 0.00668495 0.01947979 0.00411092 0.06071221 0.00685976
 0.01411267 0.00656451]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.54,0.3,13,0.03596997261047363,"[0.01371225 0.00670392 0.01814033 0.00514848 0.05448185 0.00740814
 0.01641268 0.00567666]",goal4,"[0.01371225 0.00670392 0.01814033 0.00514848 0.05448185 0.00740814
 0.01641268 0.00567666]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.55,0.3,15,0.03753972053527832,"[0.01456705 0.00661335 0.01850805 0.00456016 0.05302685 0.00982837
 0.01483384 0.00599006]",goal4,"[0.01456705 0.00661335 0.01850805 0.00456016 0.05302685 0.00982837
 0.01483384 0.00599006]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.56,0.3,17,0.04739570617675781,"[0.01835109 0.00729132 0.01606816 0.0049843  0.04174573 0.01310957
 0.01539279 0.00514665]",goal3,"[0.01835109 0.00729132 0.01606816 0.0049843  0.04174573 0.01310957
 0.01539279 0.00514665]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.57,0.3,13,0.03709101676940918,"[0.0161071  0.00707279 0.01543885 0.00495142 0.0467131  0.01516672
 0.01306762 0.0054392 ]",goal4,"[0.0161071  0.00707279 0.01543885 0.00495142 0.0467131  0.01516672
 0.01306762 0.0054392 ]",goal4,"[0.         0.         0.         0.         0.18502892 0.04946011
 0.         0.        ]",goal4,goal4
goal4_sas_plan.58,0.3,14,0.03641700744628906,"[0.01698194 0.00745694 0.01627739 0.00522035 0.05091961 0.01002747
 0.01377737 0.00536478]",goal4,"[0.01698194 0.00745694 0.01627739 0.00522035 0.05091961 0.01002747
 0.01377737 0.00536478]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.59,0.3,13,0.03683185577392578,"[0.01619466 0.00718519 0.01676543 0.0054203  0.04946026 0.00951873
 0.01415787 0.00556387]",goal3,"[0.01619466 0.00718519 0.01676543 0.0054203  0.04946026 0.00951873
 0.01415787 0.00556387]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.6,0.3,13,0.03194284439086914,"[0.01711706 0.00744389 0.01628388 0.00518327 0.04729731 0.01154886
 0.01381253 0.0053324 ]",goal4,"[0.01711706 0.00744389 0.01628388 0.00518327 0.04729731 0.01154886
 0.01381253 0.0053324 ]",goal4,"[0.         0.         0.         0.         0.23160694 0.03159457
 0.         0.        ]",goal4,goal4
goal4_sas_plan.60,0.3,13,0.03612971305847168,"[0.01371225 0.00670392 0.01814033 0.00514848 0.05448185 0.00740814
 0.01641268 0.00567666]",goal4,"[0.01371225 0.00670392 0.01814033 0.00514848 0.05448185 0.00740814
 0.01641268 0.00567666]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.61,0.3,20,0.048999786376953125,"[0.01096642 0.00527583 0.02074222 0.0060018  0.02615265 0.00960436
 0.01720383 0.00792541]",goal7,"[0.01096642 0.00527583 0.02074222 0.0060018  0.02615265 0.00960436
 0.01720383 0.00792541]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.62,0.3,18,0.048059701919555664,"[0.01673348 0.00734784 0.02094089 0.00628285 0.02491603 0.01206838
 0.01451169 0.00528629]",goal3,"[0.01673348 0.00734784 0.02094089 0.00628285 0.02491603 0.01206838
 0.01451169 0.00528629]",goal4,"[0.01673348 0.00734784 0.02094089 0.00628285 0.02491603 0.01206838
 0.01451169 0.00528629]",goal4,goal4
goal4_sas_plan.63,0.3,16,0.04166817665100098,"[0.01412696 0.0068069  0.01705874 0.00597476 0.04400386 0.00953144
 0.01437012 0.00612547]",goal3,"[0.01412696 0.0068069  0.01705874 0.00597476 0.04400386 0.00953144
 0.01437012 0.00612547]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.64,0.3,13,0.03722667694091797,"[0.0161071  0.00707279 0.01543885 0.00495142 0.0467131  0.01516672
 0.01306762 0.0054392 ]",goal7,"[0.0161071  0.00707279 0.01543885 0.00495142 0.0467131  0.01516672
 0.01306762 0.0054392 ]",goal4,"[0.         0.         0.         0.         0.18502892 0.04946011
 0.         0.        ]",goal4,goal4
goal4_sas_plan.65,0.3,17,0.04389190673828125,"[0.01781415 0.0071643  0.01573366 0.00524871 0.04242716 0.01131239
 0.01606962 0.0054103 ]",goal3,"[0.01781415 0.0071643  0.01573366 0.00524871 0.04242716 0.01131239
 0.01606962 0.0054103 ]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.66,0.3,15,0.04044222831726074,"[0.01549157 0.00727146 0.01587251 0.0050905  0.04802523 0.00977805
 0.01535087 0.00597748]",goal7,"[0.01549157 0.00727146 0.01587251 0.0050905  0.04802523 0.00977805
 0.01535087 0.00597748]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.67,0.3,13,0.03579092025756836,"[0.0161071  0.00707279 0.01543885 0.00495142 0.0467131  0.01516672
 0.01306762 0.0054392 ]",goal4,"[0.0161071  0.00707279 0.01543885 0.00495142 0.0467131  0.01516672
 0.01306762 0.0054392 ]",goal4,"[0.         0.         0.         0.         0.18502892 0.04946011
 0.         0.        ]",goal4,goal4
goal4_sas_plan.68,0.3,20,0.04868626594543457,"[0.01096642 0.00527583 0.02074222 0.0060018  0.02615265 0.00960436
 0.01720383 0.00792541]",goal7,"[0.01096642 0.00527583 0.02074222 0.0060018  0.02615265 0.00960436
 0.01720383 0.00792541]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.69,0.3,15,0.038396358489990234,"[0.01627358 0.00707707 0.01761365 0.00525625 0.04496661 0.01097976
 0.01494049 0.00540749]",goal3,"[0.01627358 0.00707707 0.01761365 0.00525625 0.04496661 0.01097976
 0.01494049 0.00540749]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.7,0.3,17,0.04562807083129883,"[0.01781415 0.0071643  0.01573366 0.00524871 0.04242716 0.01131239
 0.01606962 0.0054103 ]",goal3,"[0.01781415 0.0071643  0.01573366 0.00524871 0.04242716 0.01131239
 0.01606962 0.0054103 ]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.70,0.3,16,0.04001760482788086,"[0.01572864 0.00690661 0.01841396 0.0055247  0.04267363 0.01061209
 0.01558579 0.00531139]",goal3,"[0.01572864 0.00690661 0.01841396 0.0055247  0.04267363 0.01061209
 0.01558579 0.00531139]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.71,0.3,20,0.050791025161743164,"[0.01096642 0.00527583 0.02074222 0.0060018  0.02615265 0.00960436
 0.01720383 0.00792541]",goal7,"[0.01096642 0.00527583 0.02074222 0.0060018  0.02615265 0.00960436
 0.01720383 0.00792541]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.72,0.3,20,0.05046343803405762,"[0.01096642 0.00527583 0.02074222 0.0060018  0.02615265 0.00960436
 0.01720383 0.00792541]",goal7,"[0.01096642 0.00527583 0.02074222 0.0060018  0.02615265 0.00960436
 0.01720383 0.00792541]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.73,0.3,16,0.039354562759399414,"[0.01572864 0.00690661 0.01841396 0.0055247  0.04267363 0.01061209
 0.01558579 0.00531139]",goal3,"[0.01572864 0.00690661 0.01841396 0.0055247  0.04267363 0.01061209
 0.01558579 0.00531139]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.74,0.3,12,0.03264951705932617,"[0.01367345 0.00668495 0.01947979 0.00411092 0.06071221 0.00685976
 0.01411267 0.00656451]",goal4,"[0.01367345 0.00668495 0.01947979 0.00411092 0.06071221 0.00685976
 0.01411267 0.00656451]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.75,0.3,15,0.03955388069152832,"[0.0163314  0.00732661 0.01709543 0.00449956 0.04908572 0.00955194
 0.01340826 0.00659315]",goal7,"[0.0163314  0.00732661 0.01709543 0.00449956 0.04908572 0.00955194
 0.01340826 0.00659315]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.76,0.3,15,0.03636336326599121,"[0.01374678 0.00682694 0.01475012 0.00490343 0.04649822 0.00858823
 0.02286545 0.00541418]",goal6,"[0.01374678 0.00682694 0.01475012 0.00490343 0.04649822 0.00858823
 0.02286545 0.00541418]",goal4,"[0.         0.         0.         0.         0.15128431 0.
 0.06351759 0.        ]",goal4,goal4
goal4_sas_plan.77,0.3,15,0.03973650932312012,"[0.01549157 0.00727146 0.01587251 0.0050905  0.04802523 0.00977805
 0.01535087 0.00597748]",goal7,"[0.01549157 0.00727146 0.01587251 0.0050905  0.04802523 0.00977805
 0.01535087 0.00597748]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.78,0.3,9,0.02567768096923828,"[0.01712173 0.00785455 0.02076754 0.00544172 0.0242003  0.00957696
 0.0155772  0.00635009]",goal7,"[0.01712173 0.00785455 0.02076754 0.00544172 0.0242003  0.00957696
 0.0155772  0.00635009]",goal4,"[0.01712173 0.00785455 0.02076754 0.00544172 0.0242003  0.00957696
 0.0155772  0.00635009]",goal4,goal4
goal4_sas_plan.79,0.3,15,0.03836417198181152,"[0.01560963 0.00724073 0.01689503 0.00573619 0.04751471 0.00925688
 0.01433093 0.00553253]",goal3,"[0.01560963 0.00724073 0.01689503 0.00573619 0.04751471 0.00925688
 0.01433093 0.00553253]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.8,0.3,15,0.04037117958068848,"[0.0159146  0.00706093 0.0164755  0.00570688 0.04695748 0.01073756
 0.01391303 0.00546765]",goal3,"[0.0159146  0.00706093 0.0164755  0.00570688 0.04695748 0.01073756
 0.01391303 0.00546765]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.80,0.3,13,0.03416752815246582,"[0.01619466 0.00718519 0.01676543 0.0054203  0.04946026 0.00951873
 0.01415787 0.00556387]",goal4,"[0.01619466 0.00718519 0.01676543 0.0054203  0.04946026 0.00951873
 0.01415787 0.00556387]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.81,0.3,20,0.047570228576660156,"[0.01096642 0.00527583 0.02074222 0.0060018  0.02615265 0.00960436
 0.01720383 0.00792541]",goal7,"[0.01096642 0.00527583 0.02074222 0.0060018  0.02615265 0.00960436
 0.01720383 0.00792541]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.82,0.3,15,0.04015851020812988,"[0.01633359 0.00741535 0.01730248 0.00511317 0.04665764 0.01102025
 0.01473404 0.00527058]",goal3,"[0.01633359 0.00741535 0.01730248 0.00511317 0.04665764 0.01102025
 0.01473404 0.00527058]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.83,0.3,20,0.051912784576416016,"[0.01096642 0.00527583 0.02074222 0.0060018  0.02615265 0.00960436
 0.01720383 0.00792541]",goal7,"[0.01096642 0.00527583 0.02074222 0.0060018  0.02615265 0.00960436
 0.01720383 0.00792541]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.84,0.3,18,0.044075727462768555,"[0.01871861 0.00739614 0.01632505 0.00503593 0.03999394 0.01411362
 0.01397209 0.00520409]",goal3,"[0.01871861 0.00739614 0.01632505 0.00503593 0.03999394 0.01411362
 0.01397209 0.00520409]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.85,0.3,14,0.037479400634765625,"[0.01626136 0.00754304 0.01650078 0.00525231 0.04949855 0.00904087
 0.01399651 0.00576353]",goal4,"[0.01626136 0.00754304 0.01650078 0.00525231 0.04949855 0.00904087
 0.01399651 0.00576353]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.86,0.3,16,0.04103541374206543,"[0.01717045 0.00753972 0.0188055  0.00603114 0.02556668 0.01083774
 0.01591719 0.00579828]",goal3,"[0.01717045 0.00753972 0.0188055  0.00603114 0.02556668 0.01083774
 0.01591719 0.00579828]",goal4,"[0.01717045 0.00753972 0.0188055  0.00603114 0.02556668 0.01083774
 0.01591719 0.00579828]",goal4,goal4
goal4_sas_plan.87,0.3,14,0.036612749099731445,"[0.01698194 0.00745694 0.01627739 0.00522035 0.05091961 0.01002747
 0.01377737 0.00536478]",goal4,"[0.01698194 0.00745694 0.01627739 0.00522035 0.05091961 0.01002747
 0.01377737 0.00536478]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.88,0.3,16,0.040581703186035156,"[0.01851663 0.00744681 0.01635409 0.00513486 0.0468556  0.00980367
 0.01392643 0.00562365]",goal7,"[0.01851663 0.00744681 0.01635409 0.00513486 0.0468556  0.00980367
 0.01392643 0.00562365]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.89,0.3,15,0.038382768630981445,"[0.01910365 0.00823279 0.01695263 0.00570376 0.02536566 0.01003813
 0.0153381  0.00625262]",goal7,"[0.01910365 0.00823279 0.01695263 0.00570376 0.02536566 0.01003813
 0.0153381  0.00625262]",goal4,"[0.01910365 0.00823279 0.01695263 0.00570376 0.02536566 0.01003813
 0.0153381  0.00625262]",goal4,goal4
goal4_sas_plan.9,0.3,18,0.04581737518310547,"[0.01673348 0.00734784 0.02094089 0.00628285 0.02491603 0.01206838
 0.01451169 0.00528629]",goal3,"[0.01673348 0.00734784 0.02094089 0.00628285 0.02491603 0.01206838
 0.01451169 0.00528629]",goal4,"[0.01673348 0.00734784 0.02094089 0.00628285 0.02491603 0.01206838
 0.01451169 0.00528629]",goal4,goal4
goal4_sas_plan.90,0.3,12,0.03501129150390625,"[0.01367345 0.00668495 0.01947979 0.00411092 0.06071221 0.00685976
 0.01411267 0.00656451]",goal4,"[0.01367345 0.00668495 0.01947979 0.00411092 0.06071221 0.00685976
 0.01411267 0.00656451]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.91,0.3,12,0.03611326217651367,"[0.01367345 0.00668495 0.01947979 0.00411092 0.06071221 0.00685976
 0.01411267 0.00656451]",goal4,"[0.01367345 0.00668495 0.01947979 0.00411092 0.06071221 0.00685976
 0.01411267 0.00656451]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.92,0.3,13,0.03527975082397461,"[0.01371225 0.00670392 0.01814033 0.00514848 0.05448185 0.00740814
 0.01641268 0.00567666]",goal4,"[0.01371225 0.00670392 0.01814033 0.00514848 0.05448185 0.00740814
 0.01641268 0.00567666]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.93,0.3,15,0.046216487884521484,"[0.01549157 0.00727146 0.01587251 0.0050905  0.04802523 0.00977805
 0.01535087 0.00597748]",goal7,"[0.01549157 0.00727146 0.01587251 0.0050905  0.04802523 0.00977805
 0.01535087 0.00597748]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.94,0.3,16,0.047838449478149414,"[0.01851663 0.00744681 0.01635409 0.00513486 0.0468556  0.00980367
 0.01392643 0.00562365]",goal7,"[0.01851663 0.00744681 0.01635409 0.00513486 0.0468556  0.00980367
 0.01392643 0.00562365]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.95,0.3,13,0.0696263313293457,"[0.01619466 0.00718519 0.01676543 0.0054203  0.04946026 0.00951873
 0.01415787 0.00556387]",goal4,"[0.01619466 0.00718519 0.01676543 0.0054203  0.04946026 0.00951873
 0.01415787 0.00556387]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal4_sas_plan.96,0.3,20,0.05379986763000488,"[0.01096642 0.00527583 0.02074222 0.0060018  0.02615265 0.00960436
 0.01720383 0.00792541]",goal7,"[0.01096642 0.00527583 0.02074222 0.0060018  0.02615265 0.00960436
 0.01720383 0.00792541]",goal4,"[0.         0.         0.         0.         0.31397849 0.
 0.         0.        ]",goal4,goal4
goal5_sas_plan.0,0.3,17,0.041721343994140625,"[0.0145365  0.00668463 0.01684463 0.00518512 0.02278368 0.01497301
 0.01645898 0.00721129]",goal7,"[0.0145365  0.00668463 0.01684463 0.00518512 0.02278368 0.01497301
 0.01645898 0.00721129]",goal4,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.1,0.3,17,0.043953895568847656,"[0.0145365  0.00668463 0.01684463 0.00518512 0.02278368 0.01497301
 0.01645898 0.00721129]",goal7,"[0.0145365  0.00668463 0.01684463 0.00518512 0.02278368 0.01497301
 0.01645898 0.00721129]",goal4,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.10,0.3,14,0.036131858825683594,"[0.01606619 0.00754118 0.01646126 0.00564327 0.02237961 0.01847761
 0.01489352 0.00542538]",goal3,"[0.01606619 0.00754118 0.01646126 0.00564327 0.02237961 0.01847761
 0.01489352 0.00542538]",goal4,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.11,0.3,18,0.047875404357910156,"[0.01904467 0.00752498 0.01660942 0.00512365 0.03082174 0.01604697
 0.01421548 0.00529475]",goal3,"[0.01904467 0.00752498 0.01660942 0.00512365 0.03082174 0.01604697
 0.01421548 0.00529475]",goal4,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
goal5_sas_plan.12,0.3,14,0.03649330139160156,"[0.01606619 0.00754118 0.01646126 0.00564327 0.02237961 0.01847761
 0.01489352 0.00542538]",goal3,"[0.01606619 0.00754118 0.01646126 0.00564327 0.02237961 0.01847761
 0.01489352 0.00542538]",goal4,"[0.         0.         0.         0.         0.         0.12043011
 0.         0.        ]",goal5,goal5
