Model,Incomplete,Step,Time,Prob0,Results0,Prob1,Results1,Prob2,Results2,Label
goal6_sas_plan.6,0.5,3,0.11191248893737793,"[2.28330548e-05 2.20761304e-05 3.53181512e-06 9.09230503e-07
 1.33294400e-06 1.02735887e-06 1.62933727e-02 2.09273686e-04
 3.32749524e-06]",goal6,"[2.28330548e-05 2.20761304e-05 3.53181512e-06 9.09230503e-07
 1.33294400e-06 1.02735887e-06 1.62933727e-02 2.09273686e-04
 3.32749524e-06]",goal6,"[0.         0.         0.         0.         0.         0.
 0.01635514 0.         0.        ]",goal6,goal6
goal6_sas_plan.7,0.5,3,0.09593439102172852,"[2.00019015e-05 1.93388309e-05 3.09389256e-06 7.96491714e-07
 1.16766744e-06 3.62857232e-04 1.42730984e-02 1.00052079e-02
 1.17525214e-03]",goal6,"[2.00019015e-05 1.93388309e-05 3.09389256e-06 7.96491714e-07
 1.16766744e-06 3.62857232e-04 1.42730984e-02 1.00052079e-02
 1.17525214e-03]",goal6,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.33337841e-05 1.56797908e-02 3.39592534e-03
 2.11404865e-04]",goal6,goal6
goal6_sas_plan.8,0.5,3,0.07994532585144043,"[2.28330548e-05 2.20761304e-05 3.53181512e-06 9.09230503e-07
 1.33294400e-06 1.02735887e-06 1.62933727e-02 2.09273686e-04
 3.32749524e-06]",goal6,"[2.28330548e-05 2.20761304e-05 3.53181512e-06 9.09230503e-07
 1.33294400e-06 1.02735887e-06 1.62933727e-02 2.09273686e-04
 3.32749524e-06]",goal6,"[0.         0.         0.         0.         0.         0.
 0.01635514 0.         0.        ]",goal6,goal6
goal6_sas_plan.9,0.5,3,0.1039578914642334,"[2.00019015e-05 1.93388309e-05 3.09389256e-06 7.96491714e-07
 1.16766744e-06 3.62857232e-04 1.42730984e-02 1.00052079e-02
 1.17525214e-03]",goal6,"[2.00019015e-05 1.93388309e-05 3.09389256e-06 7.96491714e-07
 1.16766744e-06 3.62857232e-04 1.42730984e-02 1.00052079e-02
 1.17525214e-03]",goal6,"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 2.33337841e-05 1.56797908e-02 3.39592534e-03
 2.11404865e-04]",goal6,goal6
goal7_sas_plan.0,0.5,4,0.1279597282409668,"[0.00053416 0.00085143 0.00061033 0.00025903 0.00023035 0.00029269
 0.00155874 0.05963885 0.03138905]",goal7,"[0.00053416 0.00085143 0.00061033 0.00025903 0.00023035 0.00029269
 0.00155874 0.05963885 0.03138905]",goal7,"[0.         0.         0.         0.         0.         0.
 0.         0.05749739 0.06415182]",goal8,goal7
goal7_sas_plan.1,0.5,4,0.11987972259521484,"[0.00031377 0.00050013 0.00035851 0.00015216 0.00013531 0.00938502
 0.00676483 0.03503214 0.01843808]",goal6,"[0.00031377 0.00050013 0.00035851 0.00015216 0.00013531 0.00938502
 0.00676483 0.03503214 0.01843808]",goal7,"[0.         0.         0.         0.         0.         0.00947169
 0.         0.06997983 0.02342367]",goal7,goal7
goal7_sas_plan.10,0.5,4,0.1038973331451416,"[0.00056868 0.00090644 0.00064977 0.00027577 0.00024523 0.0170094
 0.00165945 0.06349222 0.00061218]",goal7,"[0.00056868 0.00090644 0.00064977 0.00027577 0.00024523 0.0170094
 0.00165945 0.06349222 0.00061218]",goal7,"[0.         0.         0.         0.         0.         0.05426811
 0.         0.05727857 0.        ]",goal7,goal7
goal7_sas_plan.11,0.5,4,0.1279139518737793,"[0.0005657  0.00090169 0.00064637 0.00027433 0.00024395 0.01692031
 0.00165076 0.06315967 0.00165528]",goal7,"[0.0005657  0.00090169 0.00064637 0.00027433 0.00024395 0.01692031
 0.00165076 0.06315967 0.00165528]",goal7,"[0.         0.         0.         0.         0.         0.00126412
 0.         0.08405759 0.        ]",goal7,goal7
goal7_sas_plan.12,0.5,4,0.10396003723144531,"[7.88190470e-06 7.62061657e-06 1.21917240e-06 2.31869310e-06
 2.51121150e-05 2.87110350e-03 1.39499231e-05 7.91660872e-02
 9.29916843e-03]",goal7,"[7.88190470e-06 7.62061657e-06 1.21917240e-06 2.31869310e-06
 2.51121150e-05 2.87110350e-03 1.39499231e-05 7.91660872e-02
 9.29916843e-03]",goal7,"[0.         0.         0.         0.         0.         0.00104853
 0.         0.08174992 0.00569983]",goal7,goal7
goal7_sas_plan.13,0.5,4,0.10389137268066406,"[0.0005657  0.00090169 0.00064637 0.00027433 0.00024395 0.01692031
 0.00165076 0.06315967 0.00165528]",goal7,"[0.0005657  0.00090169 0.00064637 0.00027433 0.00024395 0.01692031
 0.00165076 0.06315967 0.00165528]",goal7,"[0.         0.         0.         0.         0.         0.00126412
 0.         0.08405759 0.        ]",goal7,goal7
goal7_sas_plan.14,0.5,4,0.14390802383422852,"[0.00051694 0.00082398 0.00059066 0.00025068 0.00022292 0.01546194
 0.00055497 0.05771594 0.03037699]",goal7,"[0.00051694 0.00082398 0.00059066 0.00025068 0.00022292 0.01546194
 0.00055497 0.05771594 0.03037699]",goal7,"[0.         0.         0.         0.         0.         0.00053688
 0.         0.08329918 0.00265542]",goal7,goal7
goal7_sas_plan.15,0.5,4,0.1039431095123291,"[0.00051694 0.00082398 0.00059066 0.00025068 0.00022292 0.01546194
 0.00055497 0.05771594 0.03037699]",goal7,"[0.00051694 0.00082398 0.00059066 0.00025068 0.00022292 0.01546194
 0.00055497 0.05771594 0.03037699]",goal7,"[0.         0.         0.         0.         0.         0.00053688
 0.         0.08329918 0.00265542]",goal7,goal7
goal7_sas_plan.16,0.5,4,0.15987396240234375,"[7.88190470e-06 7.62061657e-06 1.21917240e-06 2.31869310e-06
 2.51121150e-05 2.87110350e-03 1.39499231e-05 7.91660872e-02
 9.29916843e-03]",goal7,"[7.88190470e-06 7.62061657e-06 1.21917240e-06 2.31869310e-06
 2.51121150e-05 2.87110350e-03 1.39499231e-05 7.91660872e-02
 9.29916843e-03]",goal7,"[0.         0.         0.         0.         0.         0.00104853
 0.         0.08174992 0.00569983]",goal7,goal7
goal7_sas_plan.17,0.5,4,0.1118781566619873,"[7.88190470e-06 7.62061657e-06 1.21917240e-06 2.31869310e-06
 2.51121150e-05 2.87110350e-03 1.39499231e-05 7.91660872e-02
 9.29916843e-03]",goal7,"[7.88190470e-06 7.62061657e-06 1.21917240e-06 2.31869310e-06
 2.51121150e-05 2.87110350e-03 1.39499231e-05 7.91660872e-02
 9.29916843e-03]",goal7,"[0.         0.         0.         0.         0.         0.00104853
 0.         0.08174992 0.00569983]",goal7,goal7
goal7_sas_plan.18,0.5,4,0.1119225025177002,"[0.00031377 0.00050013 0.00035851 0.00015216 0.00013531 0.00938502
 0.00676483 0.03503214 0.01843808]",goal7,"[0.00031377 0.00050013 0.00035851 0.00015216 0.00013531 0.00938502
 0.00676483 0.03503214 0.01843808]",goal7,"[0.         0.         0.         0.         0.         0.00947169
 0.         0.06997983 0.02342367]",goal7,goal7
goal7_sas_plan.19,0.5,4,0.11991667747497559,"[0.00051694 0.00082398 0.00059066 0.00025068 0.00022292 0.01546194
 0.00055497 0.05771594 0.03037699]",goal7,"[0.00051694 0.00082398 0.00059066 0.00025068 0.00022292 0.01546194
 0.00055497 0.05771594 0.03037699]",goal7,"[0.         0.         0.         0.         0.         0.00053688
 0.         0.08329918 0.00265542]",goal7,goal7
goal7_sas_plan.2,0.5,4,0.11192584037780762,"[0.00053416 0.00085143 0.00061033 0.00025903 0.00023035 0.00029269
 0.00155874 0.05963885 0.03138905]",goal7,"[0.00053416 0.00085143 0.00061033 0.00025903 0.00023035 0.00029269
 0.00155874 0.05963885 0.03138905]",goal7,"[0.         0.         0.         0.         0.         0.
 0.         0.07551108 0.02166437]",goal7,goal7
goal7_sas_plan.20,0.5,4,0.49574971199035645,"[0.00050646 0.00080727 0.00057868 0.00066757 0.0016136  0.01514839
 0.00054371 0.05654551 0.02976097]",goal7,"[0.00050646 0.00080727 0.00057868 0.00066757 0.0016136  0.01514839
 0.00054371 0.05654551 0.02976097]",goal7,"[0.         0.         0.         0.         0.         0.01027488
 0.         0.07591404 0.00846999]",goal7,goal7
goal7_sas_plan.21,0.5,4,0.13587355613708496,"[8.07818028e-06 7.81038554e-06 1.24953229e-06 3.21679599e-07
 4.71586567e-07 2.94259986e-03 1.05622462e-04 8.11374850e-02
 3.50651272e-03]",goal7,"[8.07818028e-06 7.81038554e-06 1.24953229e-06 3.21679599e-07
 4.71586567e-07 2.94259986e-03 1.05622462e-04 8.11374850e-02
 3.50651272e-03]",goal7,"[0.         0.         0.         0.         0.         0.00246323
 0.         0.08272876 0.00170532]",goal7,goal7
goal7_sas_plan.22,0.5,4,0.11193180084228516,"[0.00051694 0.00082398 0.00059066 0.00025068 0.00022292 0.01546194
 0.00055497 0.05771594 0.03037699]",goal7,"[0.00051694 0.00082398 0.00059066 0.00025068 0.00022292 0.01546194
 0.00055497 0.05771594 0.03037699]",goal7,"[0.         0.         0.         0.         0.         0.00053688
 0.         0.08329918 0.00265542]",goal7,goal7
goal7_sas_plan.23,0.5,4,0.13590121269226074,"[0.00051694 0.00082398 0.00059066 0.00025068 0.00022292 0.01546194
 0.00055497 0.05771594 0.03037699]",goal7,"[0.00051694 0.00082398 0.00059066 0.00025068 0.00022292 0.01546194
 0.00055497 0.05771594 0.03037699]",goal7,"[0.         0.         0.         0.         0.         0.00053688
 0.         0.08329918 0.00265542]",goal7,goal7
goal7_sas_plan.24,0.5,4,0.11193513870239258,"[0.00051694 0.00082398 0.00059066 0.00025068 0.00022292 0.01546194
 0.00055497 0.05771594 0.03037699]",goal7,"[0.00051694 0.00082398 0.00059066 0.00025068 0.00022292 0.01546194
 0.00055497 0.05771594 0.03037699]",goal7,"[0.         0.         0.         0.         0.         0.00053688
 0.         0.08329918 0.00265542]",goal7,goal7
goal7_sas_plan.25,0.5,4,0.11192607879638672,"[0.00051694 0.00082398 0.00059066 0.00025068 0.00022292 0.01546194
 0.00055497 0.05771594 0.03037699]",goal7,"[0.00051694 0.00082398 0.00059066 0.00025068 0.00022292 0.01546194
 0.00055497 0.05771594 0.03037699]",goal7,"[0.         0.         0.         0.         0.         0.02009929
 0.         0.04242856 0.07574241]",goal8,goal7
goal7_sas_plan.26,0.5,4,0.10392999649047852,"[0.00053416 0.00085143 0.00061033 0.00025903 0.00023035 0.00029269
 0.00155874 0.05963885 0.03138905]",goal7,"[0.00053416 0.00085143 0.00061033 0.00025903 0.00023035 0.00029269
 0.00155874 0.05963885 0.03138905]",goal7,"[0.         0.         0.         0.         0.         0.
 0.         0.07551108 0.02166437]",goal7,goal7
goal7_sas_plan.27,0.5,4,0.11990237236022949,"[0.00050646 0.00080727 0.00057868 0.00066757 0.0016136  0.01514839
 0.00054371 0.05654551 0.02976097]",goal7,"[0.00050646 0.00080727 0.00057868 0.00066757 0.0016136  0.01514839
 0.00054371 0.05654551 0.02976097]",goal7,"[0.         0.         0.         0.         0.         0.00114006
 0.         0.06738523 0.03947161]",goal7,goal7
goal7_sas_plan.28,0.5,4,0.1118931770324707,"[0.00056186 0.00089558 0.00064198 0.00074061 0.00065858 0.00083683
 0.00060319 0.06273137 0.0330167 ]",goal7,"[0.00056186 0.00089558 0.00064198 0.00074061 0.00065858 0.00083683
 0.00060319 0.06273137 0.0330167 ]",goal7,"[0.         0.         0.         0.         0.         0.
 0.         0.08312342 0.00370975]",goal7,goal7
goal7_sas_plan.29,0.5,4,0.11196255683898926,"[0.00051694 0.00082398 0.00059066 0.00025068 0.00022292 0.01546194
 0.00055497 0.05771594 0.03037699]",goal7,"[0.00051694 0.00082398 0.00059066 0.00025068 0.00022292 0.01546194
 0.00055497 0.05771594 0.03037699]",goal7,"[0.         0.         0.         0.         0.         0.00053688
 0.         0.08329918 0.00265542]",goal7,goal7
goal7_sas_plan.3,0.5,3,0.11994242668151855,"[0.0007448  0.00118718 0.00085101 0.00036118 0.00032118 0.01351227
 0.00217341 0.05043825 0.0265466 ]",goal7,"[0.0007448  0.00118718 0.00085101 0.00036118 0.00032118 0.01351227
 0.00217341 0.05043825 0.0265466 ]",goal7,"[0.         0.         0.         0.         0.         0.01828455
 0.         0.06504433 0.0245629 ]",goal7,goal7
goal7_sas_plan.30,0.5,4,0.11985492706298828,"[0.00050646 0.00080727 0.00057868 0.00066757 0.0016136  0.01514839
 0.00054371 0.05654551 0.02976097]",goal7,"[0.00050646 0.00080727 0.00057868 0.00066757 0.0016136  0.01514839
 0.00054371 0.05654551 0.02976097]",goal7,"[0.         0.         0.         0.         0.         0.00114006
 0.         0.06738523 0.03947161]",goal7,goal7
goal7_sas_plan.31,0.5,4,0.1039285659790039,"[0.00051694 0.00082398 0.00059066 0.00025068 0.00022292 0.01546194
 0.00055497 0.05771594 0.03037699]",goal7,"[0.00051694 0.00082398 0.00059066 0.00025068 0.00022292 0.01546194
 0.00055497 0.05771594 0.03037699]",goal7,"[0.         0.         0.         0.         0.         0.00053688
 0.         0.08329918 0.00265542]",goal7,goal7
goal7_sas_plan.32,0.5,4,0.14390969276428223,"[0.00048846 0.00077859 0.00055812 0.00023687 0.00021064 0.01461016
 0.00142538 0.05453643 0.02870355]",goal7,"[0.00048846 0.00077859 0.00055812 0.00023687 0.00021064 0.01461016
 0.00142538 0.05453643 0.02870355]",goal7,"[0.         0.         0.         0.         0.         0.0050078
 0.         0.07399844 0.01926461]",goal7,goal7
goal7_sas_plan.33,0.5,4,0.09593343734741211,"[0.00056186 0.00089558 0.00064198 0.00074061 0.00065858 0.00083683
 0.00060319 0.06273137 0.0330167 ]",goal7,"[0.00056186 0.00089558 0.00064198 0.00074061 0.00065858 0.00083683
 0.00060319 0.06273137 0.0330167 ]",goal7,"[0.         0.         0.         0.         0.         0.
 0.         0.05244484 0.07606887]",goal8,goal7
goal7_sas_plan.34,0.5,4,0.13590455055236816,"[0.00053416 0.00085143 0.00061033 0.00025903 0.00023035 0.00029269
 0.00155874 0.05963885 0.03138905]",goal7,"[0.00053416 0.00085143 0.00061033 0.00025903 0.00023035 0.00029269
 0.00155874 0.05963885 0.03138905]",goal7,"[0.         0.         0.         0.         0.         0.
 0.         0.07417046 0.02482636]",goal7,goal7
goal7_sas_plan.35,0.5,4,0.11195755004882812,"[0.00042485 0.00067718 0.00048543 0.00020602 0.00018321 0.02095038
 0.00123974 0.04743372 0.04115973]",goal7,"[0.00042485 0.00067718 0.00048543 0.00020602 0.00018321 0.02095038
 0.00123974 0.04743372 0.04115973]",goal7,"[0.         0.         0.         0.         0.         0.01567712
 0.         0.03903039 0.08902702]",goal8,goal7
goal7_sas_plan.36,0.5,4,0.11194658279418945,"[7.84170314e-06 7.58174770e-06 1.21295402e-06 3.12262890e-07
 4.57781546e-07 2.85645947e-03 1.02530516e-04 7.87623015e-02
 9.25173813e-03]",goal7,"[7.84170314e-06 7.58174770e-06 1.21295402e-06 3.12262890e-07
 4.57781546e-07 2.85645947e-03 1.02530516e-04 7.87623015e-02
 9.25173813e-03]",goal7,"[0.         0.         0.         0.         0.         0.00802968
 0.         0.07621401 0.01043793]",goal7,goal7
goal7_sas_plan.37,0.5,4,0.13585972785949707,"[0.00051694 0.00082398 0.00059066 0.00025068 0.00022292 0.01546194
 0.00055497 0.05771594 0.03037699]",goal7,"[0.00051694 0.00082398 0.00059066 0.00025068 0.00022292 0.01546194
 0.00055497 0.05771594 0.03037699]",goal7,"[0.         0.         0.         0.         0.         0.00053688
 0.         0.08329918 0.00265542]",goal7,goal7
goal7_sas_plan.38,0.5,3,0.09594058990478516,"[0.00078747 0.00125518 0.00089976 0.00103798 0.0025089  0.01428625
 0.00084539 0.05332732 0.02806718]",goal7,"[0.00078747 0.00125518 0.00089976 0.00103798 0.0025089  0.01428625
 0.00084539 0.05332732 0.02806718]",goal7,"[0.         0.         0.         0.         0.         0.01028357
 0.         0.06512426 0.03390864]",goal7,goal7
goal7_sas_plan.39,0.5,4,0.11192655563354492,"[0.00051694 0.00082398 0.00059066 0.00025068 0.00022292 0.01546194
 0.00055497 0.05771594 0.03037699]",goal7,"[0.00051694 0.00082398 0.00059066 0.00025068 0.00022292 0.01546194
 0.00055497 0.05771594 0.03037699]",goal7,"[0.         0.         0.         0.         0.         0.00053688
 0.         0.08329918 0.00265542]",goal7,goal7
goal7_sas_plan.4,0.5,4,0.11991357803344727,"[0.00050646 0.00080727 0.00057868 0.00066757 0.0016136  0.01514839
 0.00054371 0.05654551 0.02976097]",goal7,"[0.00050646 0.00080727 0.00057868 0.00066757 0.0016136  0.01514839
 0.00054371 0.05654551 0.02976097]",goal7,"[0.         0.         0.         0.         0.         0.01027488
 0.         0.07591404 0.00846999]",goal7,goal7
goal7_sas_plan.40,0.5,4,0.11193323135375977,"[0.00053416 0.00085143 0.00061033 0.00025903 0.00023035 0.00029269
 0.00155874 0.05963885 0.03138905]",goal7,"[0.00053416 0.00085143 0.00061033 0.00025903 0.00023035 0.00029269
 0.00155874 0.05963885 0.03138905]",goal7,"[0.         0.         0.         0.         0.         0.
 0.         0.05749739 0.06415182]",goal8,goal7
goal7_sas_plan.41,0.5,3,0.11193966865539551,"[0.0007448  0.00118718 0.00085101 0.00036118 0.00032118 0.01351227
 0.00217341 0.05043825 0.0265466 ]",goal7,"[0.0007448  0.00118718 0.00085101 0.00036118 0.00032118 0.01351227
 0.00217341 0.05043825 0.0265466 ]",goal7,"[0.         0.         0.         0.         0.         0.01828455
 0.         0.06504433 0.0245629 ]",goal7,goal7
goal7_sas_plan.42,0.5,4,0.11995482444763184,"[8.07818028e-06 7.81038554e-06 1.24953229e-06 3.21679599e-07
 4.71586567e-07 2.94259986e-03 1.05622462e-04 8.11374850e-02
 3.50651272e-03]",goal7,"[8.07818028e-06 7.81038554e-06 1.24953229e-06 3.21679599e-07
 4.71586567e-07 2.94259986e-03 1.05622462e-04 8.11374850e-02
 3.50651272e-03]",goal7,"[0.         0.         0.         0.         0.         0.00246323
 0.         0.08272876 0.00170532]",goal7,goal7
goal7_sas_plan.43,0.5,4,0.1038970947265625,"[0.00056868 0.00090644 0.00064977 0.00027577 0.00024523 0.0170094
 0.00165945 0.06349222 0.00061218]",goal7,"[0.00056868 0.00090644 0.00064977 0.00027577 0.00024523 0.0170094
 0.00165945 0.06349222 0.00061218]",goal7,"[0.         0.         0.         0.         0.         0.05426811
 0.         0.05727857 0.        ]",goal7,goal7
goal7_sas_plan.44,0.5,4,0.13587141036987305,"[0.00048846 0.00077859 0.00055812 0.00023687 0.00021064 0.01461016
 0.00142538 0.05453643 0.02870355]",goal7,"[0.00048846 0.00077859 0.00055812 0.00023687 0.00021064 0.01461016
 0.00142538 0.05453643 0.02870355]",goal7,"[0.         0.         0.         0.         0.         0.01027488
 0.         0.07591404 0.00846999]",goal7,goal7
goal7_sas_plan.45,0.5,4,0.11191987991333008,"[0.00053416 0.00085143 0.00061033 0.00025903 0.00023035 0.00029269
 0.00155874 0.05963885 0.03138905]",goal7,"[0.00053416 0.00085143 0.00061033 0.00025903 0.00023035 0.00029269
 0.00155874 0.05963885 0.03138905]",goal7,"[0.         0.         0.         0.         0.         0.
 0.         0.07417046 0.02482636]",goal7,goal7
goal7_sas_plan.46,0.5,4,0.0879523754119873,"[0.00053416 0.00085143 0.00061033 0.00025903 0.00023035 0.00029269
 0.00155874 0.05963885 0.03138905]",goal7,"[0.00053416 0.00085143 0.00061033 0.00025903 0.00023035 0.00029269
 0.00155874 0.05963885 0.03138905]",goal7,"[0.         0.         0.         0.         0.         0.
 0.         0.05749739 0.06415182]",goal8,goal7
goal7_sas_plan.47,0.5,4,0.1598811149597168,"[0.00056186 0.00089558 0.00064198 0.00074061 0.00065858 0.00083683
 0.00060319 0.06273137 0.0330167 ]",goal7,"[0.00056186 0.00089558 0.00064198 0.00074061 0.00065858 0.00083683
 0.00060319 0.06273137 0.0330167 ]",goal7,"[0.         0.         0.         0.         0.         0.
 0.         0.08312342 0.00370975]",goal7,goal7
goal7_sas_plan.48,0.5,4,0.09589076042175293,"[7.84170314e-06 7.58174770e-06 1.21295402e-06 3.12262890e-07
 4.57781546e-07 2.85645947e-03 1.02530516e-04 7.87623015e-02
 9.25173813e-03]",goal7,"[7.84170314e-06 7.58174770e-06 1.21295402e-06 3.12262890e-07
 4.57781546e-07 2.85645947e-03 1.02530516e-04 7.87623015e-02
 9.25173813e-03]",goal7,"[0.         0.         0.         0.         0.         0.00802968
 0.         0.07621401 0.01043793]",goal7,goal7
goal7_sas_plan.49,0.5,4,0.4077637195587158,"[0.00044329 0.00070657 0.0005065  0.00058431 0.00051959 0.02185963
 0.00047589 0.04949234 0.04294606]",goal7,"[0.00044329 0.00070657 0.0005065  0.00058431 0.00051959 0.02185963
 0.00047589 0.04949234 0.04294606]",goal7,"[0.         0.         0.         0.         0.         0.01271286
 0.         0.04272813 0.08383779]",goal8,goal7
goal7_sas_plan.5,0.5,4,0.12795519828796387,"[0.00053714 0.00085617 0.00061373 0.00070802 0.00171135 0.00591067
 0.00057665 0.05997095 0.03156384]",goal7,"[0.00053714 0.00085617 0.00061373 0.00070802 0.00171135 0.00591067
 0.00057665 0.05997095 0.03156384]",goal7,"[0.         0.         0.         0.         0.         0.
 0.         0.06288237 0.05145069]",goal7,goal7
goal7_sas_plan.50,0.5,3,0.11194467544555664,"[0.0007448  0.00118718 0.00085101 0.00036118 0.00032118 0.01351227
 0.00217341 0.05043825 0.0265466 ]",goal7,"[0.0007448  0.00118718 0.00085101 0.00036118 0.00032118 0.01351227
 0.00217341 0.05043825 0.0265466 ]",goal7,"[0.         0.         0.         0.         0.         0.02374325
 0.         0.0539762  0.04416361]",goal7,goal7
goal7_sas_plan.51,0.5,4,0.11191821098327637,"[0.00056186 0.00089558 0.00064198 0.00074061 0.00065858 0.00083683
 0.00060319 0.06273137 0.0330167 ]",goal7,"[0.00056186 0.00089558 0.00064198 0.00074061 0.00065858 0.00083683
 0.00060319 0.06273137 0.0330167 ]",goal7,"[0.         0.         0.         0.         0.         0.
 0.         0.05244484 0.07606887]",goal8,goal7
goal7_sas_plan.52,0.5,4,0.1198723316192627,"[0.00050646 0.00080727 0.00057868 0.00066757 0.0016136  0.01514839
 0.00054371 0.05654551 0.02976097]",goal7,"[0.00050646 0.00080727 0.00057868 0.00066757 0.0016136  0.01514839
 0.00054371 0.05654551 0.02976097]",goal7,"[0.         0.         0.         0.         0.         0.00114006
 0.         0.06738523 0.03947161]",goal7,goal7
goal7_sas_plan.53,0.5,4,0.1279611587524414,"[0.00056841 0.00090601 0.00064946 0.00027564 0.00024511 0.00031145
 0.00061022 0.06346199 0.03340125]",goal7,"[0.00056841 0.00090601 0.00064946 0.00027564 0.00024511 0.00031145
 0.00061022 0.06346199 0.03340125]",goal7,"[0.         0.         0.         0.         0.         0.
 0.         0.06983125 0.03506091]",goal7,goal7
goal7_sas_plan.54,0.5,4,0.11191368103027344,"[0.00056186 0.00089558 0.00064198 0.00074061 0.00065858 0.00083683
 0.00060319 0.06273137 0.0330167 ]",goal7,"[0.00056186 0.00089558 0.00064198 0.00074061 0.00065858 0.00083683
 0.00060319 0.06273137 0.0330167 ]",goal7,"[0.         0.         0.         0.         0.         0.
 0.         0.0659717  0.04416414]",goal7,goal7
goal7_sas_plan.55,0.5,3,0.11192560195922852,"[0.00166216 0.00312985 0.0036989  0.00185455 0.001396   0.02160765
 0.00294201 0.02967383 0.03593451]",goal7,"[0.00166216 0.00312985 0.0036989  0.00185455 0.001396   0.02160765
 0.00294201 0.02967383 0.03593451]",goal8,"[0.         0.         0.         0.         0.         0.01863077
 0.         0.05064199 0.05811998]",goal8,goal7
goal7_sas_plan.56,0.5,4,0.11188483238220215,"[7.88190470e-06 7.62061657e-06 1.21917240e-06 2.31869310e-06
 2.51121150e-05 2.87110350e-03 1.39499231e-05 7.91660872e-02
 9.29916843e-03]",goal7,"[7.88190470e-06 7.62061657e-06 1.21917240e-06 2.31869310e-06
 2.51121150e-05 2.87110350e-03 1.39499231e-05 7.91660872e-02
 9.29916843e-03]",goal7,"[0.         0.         0.         0.         0.         0.00104853
 0.         0.08174992 0.00569983]",goal7,goal7
goal7_sas_plan.57,0.5,4,0.11988282203674316,"[0.00048846 0.00077859 0.00055812 0.00023687 0.00021064 0.01461016
 0.00142538 0.05453643 0.02870355]",goal7,"[0.00048846 0.00077859 0.00055812 0.00023687 0.00021064 0.01461016
 0.00142538 0.05453643 0.02870355]",goal7,"[0.         0.         0.         0.         0.         0.0050078
 0.         0.07399844 0.01926461]",goal7,goal7
goal7_sas_plan.58,0.5,4,0.1199493408203125,"[0.00056186 0.00089558 0.00064198 0.00074061 0.00065858 0.00083683
 0.00060319 0.06273137 0.0330167 ]",goal7,"[0.00056186 0.00089558 0.00064198 0.00074061 0.00065858 0.00083683
 0.00060319 0.06273137 0.0330167 ]",goal7,"[0.         0.         0.         0.         0.         0.
 0.         0.08312342 0.00370975]",goal7,goal7
goal7_sas_plan.59,0.5,4,0.1278674602508545,"[0.00051694 0.00082398 0.00059066 0.00025068 0.00022292 0.01546194
 0.00055497 0.05771594 0.03037699]",goal7,"[0.00051694 0.00082398 0.00059066 0.00025068 0.00022292 0.01546194
 0.00055497 0.05771594 0.03037699]",goal7,"[0.         0.         0.         0.         0.         0.00053688
 0.         0.08329918 0.00265542]",goal7,goal7
goal7_sas_plan.6,0.5,4,0.11194133758544922,"[0.00031377 0.00050013 0.00035851 0.00015216 0.00013531 0.00938502
 0.00676483 0.03503214 0.01843808]",goal6,"[0.00031377 0.00050013 0.00035851 0.00015216 0.00013531 0.00938502
 0.00676483 0.03503214 0.01843808]",goal7,"[0.         0.         0.         0.         0.         0.00947169
 0.         0.06997983 0.02342367]",goal7,goal7
goal7_sas_plan.60,0.5,4,0.11190342903137207,"[0.00048846 0.00077859 0.00055812 0.00023687 0.00021064 0.01461016
 0.00142538 0.05453643 0.02870355]",goal7,"[0.00048846 0.00077859 0.00055812 0.00023687 0.00021064 0.01461016
 0.00142538 0.05453643 0.02870355]",goal7,"[0.         0.         0.         0.         0.         0.01373523
 0.         0.07103619 0.01585151]",goal7,goal7
goal7_sas_plan.61,0.5,4,0.11194920539855957,"[7.88190470e-06 7.62061657e-06 1.21917240e-06 2.31869310e-06
 2.51121150e-05 2.87110350e-03 1.39499231e-05 7.91660872e-02
 9.29916843e-03]",goal7,"[7.88190470e-06 7.62061657e-06 1.21917240e-06 2.31869310e-06
 2.51121150e-05 2.87110350e-03 1.39499231e-05 7.91660872e-02
 9.29916843e-03]",goal7,"[0.         0.         0.         0.         0.         0.00104853
 0.         0.08174992 0.00569983]",goal7,goal7
goal7_sas_plan.62,0.5,4,0.13593006134033203,"[0.00051694 0.00082398 0.00059066 0.00025068 0.00022292 0.01546194
 0.00055497 0.05771594 0.03037699]",goal7,"[0.00051694 0.00082398 0.00059066 0.00025068 0.00022292 0.01546194
 0.00055497 0.05771594 0.03037699]",goal7,"[0.         0.         0.         0.         0.         0.00053688
 0.         0.08329918 0.00265542]",goal7,goal7
goal7_sas_plan.63,0.5,4,0.10393524169921875,"[0.00050646 0.00080727 0.00057868 0.00066757 0.0016136  0.01514839
 0.00054371 0.05654551 0.02976097]",goal7,"[0.00050646 0.00080727 0.00057868 0.00066757 0.0016136  0.01514839
 0.00054371 0.05654551 0.02976097]",goal7,"[0.         0.         0.         0.         0.         0.00114006
 0.         0.06738523 0.03947161]",goal7,goal7
goal7_sas_plan.64,0.5,4,0.11991405487060547,"[0.00051694 0.00082398 0.00059066 0.00025068 0.00022292 0.01546194
 0.00055497 0.05771594 0.03037699]",goal7,"[0.00051694 0.00082398 0.00059066 0.00025068 0.00022292 0.01546194
 0.00055497 0.05771594 0.03037699]",goal7,"[0.         0.         0.         0.         0.         0.00053688
 0.         0.08329918 0.00265542]",goal7,goal7
